date,Housing Inventory: Active Listing Count Year-Over-Year,state,msa,city,title,id,frequency,seasonal_adjustment
2021-07-01,-12.01,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count Year-Over-Year in Topeka, KS (CBSA)",ACTLISCOUYY45820,Monthly,Not Seasonally Adjusted
2021-08-01,-11.49,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count Year-Over-Year in Topeka, KS (CBSA)",ACTLISCOUYY45820,Monthly,Not Seasonally Adjusted
2021-09-01,-1.41,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count Year-Over-Year in Topeka, KS (CBSA)",ACTLISCOUYY45820,Monthly,Not Seasonally Adjusted
2021-10-01,6.08,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count Year-Over-Year in Topeka, KS (CBSA)",ACTLISCOUYY45820,Monthly,Not Seasonally Adjusted
2021-11-01,-7.2,KS,"Topeka, KS",Topeka,"Housing Inventory: Active Listing Count Year-Over-Year in Topeka, KS (CBSA)",ACTLISCOUYY45820,Monthly,Not Seasonally Adjusted
2017-07-01,7.6,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Active Listing Count Year-Over-Year in Tulsa, OK (CBSA)",ACTLISCOUYY46140,Monthly,Not Seasonally Adjusted
2017-08-01,7.59,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Active Listing Count Year-Over-Year in Tulsa, OK (CBSA)",ACTLISCOUYY46140,Monthly,Not Seasonally Adjusted
2017-09-01,5.64,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Active Listing Count Year-Over-Year in Tulsa, OK (CBSA)",ACTLISCOUYY46140,Monthly,Not Seasonally Adjusted
2017-10-01,4.33,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Active Listing Count Year-Over-Year in Tulsa, OK (CBSA)",ACTLISCOUYY46140,Monthly,Not Seasonally Adjusted
2017-11-01,5.48,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Active Listing Count Year-Over-Year in Tulsa, OK (CBSA)",ACTLISCOUYY46140,Monthly,Not Seasonally Adjusted
2017-12-01,5.04,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Active Listing Count Year-Over-Year in Tulsa, OK (CBSA)",ACTLISCOUYY46140,Monthly,Not Seasonally Adjusted
2018-01-01,3.45,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Active Listing Count Year-Over-Year in Tulsa, OK (CBSA)",ACTLISCOUYY46140,Monthly,Not Seasonally Adjusted
2018-02-01,2.5,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Active Listing Count Year-Over-Year in Tulsa, OK (CBSA)",ACTLISCOUYY46140,Monthly,Not Seasonally Adjusted
2018-03-01,0.83,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Active Listing Count Year-Over-Year in Tulsa, OK (CBSA)",ACTLISCOUYY46140,Monthly,Not Seasonally Adjusted
2018-04-01,-2.1,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Active Listing Count Year-Over-Year in Tulsa, OK (CBSA)",ACTLISCOUYY46140,Monthly,Not Seasonally Adjusted
2018-05-01,-1.07,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Active Listing Count Year-Over-Year in Tulsa, OK (CBSA)",ACTLISCOUYY46140,Monthly,Not Seasonally Adjusted
2018-06-01,-0.85,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Active Listing Count Year-Over-Year in Tulsa, OK (CBSA)",ACTLISCOUYY46140,Monthly,Not Seasonally Adjusted
2018-07-01,-3.05,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Active Listing Count Year-Over-Year in Tulsa, OK (CBSA)",ACTLISCOUYY46140,Monthly,Not Seasonally Adjusted
2018-08-01,-1.34,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Active Listing Count Year-Over-Year in Tulsa, OK (CBSA)",ACTLISCOUYY46140,Monthly,Not Seasonally Adjusted
2018-09-01,-1.09,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Active Listing Count Year-Over-Year in Tulsa, OK (CBSA)",ACTLISCOUYY46140,Monthly,Not Seasonally Adjusted
2018-10-01,-2.64,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Active Listing Count Year-Over-Year in Tulsa, OK (CBSA)",ACTLISCOUYY46140,Monthly,Not Seasonally Adjusted
2018-11-01,-7.09,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Active Listing Count Year-Over-Year in Tulsa, OK (CBSA)",ACTLISCOUYY46140,Monthly,Not Seasonally Adjusted
2018-12-01,-5.43,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Active Listing Count Year-Over-Year in Tulsa, OK (CBSA)",ACTLISCOUYY46140,Monthly,Not Seasonally Adjusted
2019-01-01,-7.81,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Active Listing Count Year-Over-Year in Tulsa, OK (CBSA)",ACTLISCOUYY46140,Monthly,Not Seasonally Adjusted
2019-02-01,-9.35,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Active Listing Count Year-Over-Year in Tulsa, OK (CBSA)",ACTLISCOUYY46140,Monthly,Not Seasonally Adjusted
2019-03-01,-12.3,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Active Listing Count Year-Over-Year in Tulsa, OK (CBSA)",ACTLISCOUYY46140,Monthly,Not Seasonally Adjusted
2019-04-01,-14.13,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Active Listing Count Year-Over-Year in Tulsa, OK (CBSA)",ACTLISCOUYY46140,Monthly,Not Seasonally Adjusted
2019-05-01,-17.64,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Active Listing Count Year-Over-Year in Tulsa, OK (CBSA)",ACTLISCOUYY46140,Monthly,Not Seasonally Adjusted
2019-06-01,-19.4,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Active Listing Count Year-Over-Year in Tulsa, OK (CBSA)",ACTLISCOUYY46140,Monthly,Not Seasonally Adjusted
2019-07-01,-21.22,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Active Listing Count Year-Over-Year in Tulsa, OK (CBSA)",ACTLISCOUYY46140,Monthly,Not Seasonally Adjusted
2019-08-01,-24.58,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Active Listing Count Year-Over-Year in Tulsa, OK (CBSA)",ACTLISCOUYY46140,Monthly,Not Seasonally Adjusted
2019-09-01,-28.09,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Active Listing Count Year-Over-Year in Tulsa, OK (CBSA)",ACTLISCOUYY46140,Monthly,Not Seasonally Adjusted
2019-10-01,-25.82,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Active Listing Count Year-Over-Year in Tulsa, OK (CBSA)",ACTLISCOUYY46140,Monthly,Not Seasonally Adjusted
2019-11-01,-23.36,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Active Listing Count Year-Over-Year in Tulsa, OK (CBSA)",ACTLISCOUYY46140,Monthly,Not Seasonally Adjusted
2019-12-01,-25.33,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Active Listing Count Year-Over-Year in Tulsa, OK (CBSA)",ACTLISCOUYY46140,Monthly,Not Seasonally Adjusted
2020-01-01,-23.25,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Active Listing Count Year-Over-Year in Tulsa, OK (CBSA)",ACTLISCOUYY46140,Monthly,Not Seasonally Adjusted
2020-02-01,-23.94,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Active Listing Count Year-Over-Year in Tulsa, OK (CBSA)",ACTLISCOUYY46140,Monthly,Not Seasonally Adjusted
2020-03-01,-21.93,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Active Listing Count Year-Over-Year in Tulsa, OK (CBSA)",ACTLISCOUYY46140,Monthly,Not Seasonally Adjusted
2020-04-01,-21.34,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Active Listing Count Year-Over-Year in Tulsa, OK (CBSA)",ACTLISCOUYY46140,Monthly,Not Seasonally Adjusted
2020-05-01,-25.38,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Active Listing Count Year-Over-Year in Tulsa, OK (CBSA)",ACTLISCOUYY46140,Monthly,Not Seasonally Adjusted
2020-06-01,-34.3,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Active Listing Count Year-Over-Year in Tulsa, OK (CBSA)",ACTLISCOUYY46140,Monthly,Not Seasonally Adjusted
2020-07-01,-37.87,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Active Listing Count Year-Over-Year in Tulsa, OK (CBSA)",ACTLISCOUYY46140,Monthly,Not Seasonally Adjusted
2020-08-01,-40.3,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Active Listing Count Year-Over-Year in Tulsa, OK (CBSA)",ACTLISCOUYY46140,Monthly,Not Seasonally Adjusted
2020-09-01,-40.49,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Active Listing Count Year-Over-Year in Tulsa, OK (CBSA)",ACTLISCOUYY46140,Monthly,Not Seasonally Adjusted
2020-10-01,-40.79,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Active Listing Count Year-Over-Year in Tulsa, OK (CBSA)",ACTLISCOUYY46140,Monthly,Not Seasonally Adjusted
2020-11-01,-39.8,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Active Listing Count Year-Over-Year in Tulsa, OK (CBSA)",ACTLISCOUYY46140,Monthly,Not Seasonally Adjusted
2020-12-01,-44.16,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Active Listing Count Year-Over-Year in Tulsa, OK (CBSA)",ACTLISCOUYY46140,Monthly,Not Seasonally Adjusted
2021-01-01,-52.08,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Active Listing Count Year-Over-Year in Tulsa, OK (CBSA)",ACTLISCOUYY46140,Monthly,Not Seasonally Adjusted
2021-02-01,-57.23,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Active Listing Count Year-Over-Year in Tulsa, OK (CBSA)",ACTLISCOUYY46140,Monthly,Not Seasonally Adjusted
2021-03-01,-61.98,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Active Listing Count Year-Over-Year in Tulsa, OK (CBSA)",ACTLISCOUYY46140,Monthly,Not Seasonally Adjusted
2021-04-01,-59.44,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Active Listing Count Year-Over-Year in Tulsa, OK (CBSA)",ACTLISCOUYY46140,Monthly,Not Seasonally Adjusted
2021-05-01,-57.01,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Active Listing Count Year-Over-Year in Tulsa, OK (CBSA)",ACTLISCOUYY46140,Monthly,Not Seasonally Adjusted
2021-06-01,-47.1,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Active Listing Count Year-Over-Year in Tulsa, OK (CBSA)",ACTLISCOUYY46140,Monthly,Not Seasonally Adjusted
2021-07-01,-37.66,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Active Listing Count Year-Over-Year in Tulsa, OK (CBSA)",ACTLISCOUYY46140,Monthly,Not Seasonally Adjusted
2021-08-01,-24.86,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Active Listing Count Year-Over-Year in Tulsa, OK (CBSA)",ACTLISCOUYY46140,Monthly,Not Seasonally Adjusted
2021-09-01,-22.71,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Active Listing Count Year-Over-Year in Tulsa, OK (CBSA)",ACTLISCOUYY46140,Monthly,Not Seasonally Adjusted
2021-10-01,-23.88,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Active Listing Count Year-Over-Year in Tulsa, OK (CBSA)",ACTLISCOUYY46140,Monthly,Not Seasonally Adjusted
2021-11-01,-30.52,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Active Listing Count Year-Over-Year in Tulsa, OK (CBSA)",ACTLISCOUYY46140,Monthly,Not Seasonally Adjusted
2017-07-01,-16.21,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Active Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",ACTLISCOUYY48660,Monthly,Not Seasonally Adjusted
2017-08-01,-17.81,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Active Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",ACTLISCOUYY48660,Monthly,Not Seasonally Adjusted
2017-09-01,-17.46,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Active Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",ACTLISCOUYY48660,Monthly,Not Seasonally Adjusted
2017-10-01,-21.27,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Active Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",ACTLISCOUYY48660,Monthly,Not Seasonally Adjusted
2017-11-01,-21.14,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Active Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",ACTLISCOUYY48660,Monthly,Not Seasonally Adjusted
2017-12-01,-22.15,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Active Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",ACTLISCOUYY48660,Monthly,Not Seasonally Adjusted
2018-01-01,-19.67,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Active Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",ACTLISCOUYY48660,Monthly,Not Seasonally Adjusted
2018-02-01,-19.9,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Active Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",ACTLISCOUYY48660,Monthly,Not Seasonally Adjusted
2018-03-01,-18.85,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Active Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",ACTLISCOUYY48660,Monthly,Not Seasonally Adjusted
2018-04-01,-21.29,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Active Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",ACTLISCOUYY48660,Monthly,Not Seasonally Adjusted
2018-05-01,-19.17,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Active Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",ACTLISCOUYY48660,Monthly,Not Seasonally Adjusted
2018-06-01,-16.88,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Active Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",ACTLISCOUYY48660,Monthly,Not Seasonally Adjusted
2018-07-01,-17.3,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Active Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",ACTLISCOUYY48660,Monthly,Not Seasonally Adjusted
2018-08-01,-12.64,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Active Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",ACTLISCOUYY48660,Monthly,Not Seasonally Adjusted
2018-09-01,-12.07,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Active Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",ACTLISCOUYY48660,Monthly,Not Seasonally Adjusted
2018-10-01,-3.33,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Active Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",ACTLISCOUYY48660,Monthly,Not Seasonally Adjusted
2018-11-01,0.74,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Active Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",ACTLISCOUYY48660,Monthly,Not Seasonally Adjusted
2018-12-01,0.58,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Active Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",ACTLISCOUYY48660,Monthly,Not Seasonally Adjusted
2019-01-01,-9.67,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Active Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",ACTLISCOUYY48660,Monthly,Not Seasonally Adjusted
2019-02-01,-14.58,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Active Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",ACTLISCOUYY48660,Monthly,Not Seasonally Adjusted
2019-03-01,-15.35,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Active Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",ACTLISCOUYY48660,Monthly,Not Seasonally Adjusted
2019-04-01,-12.3,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Active Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",ACTLISCOUYY48660,Monthly,Not Seasonally Adjusted
2019-05-01,-15.42,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Active Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",ACTLISCOUYY48660,Monthly,Not Seasonally Adjusted
2019-06-01,-17.62,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Active Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",ACTLISCOUYY48660,Monthly,Not Seasonally Adjusted
2019-07-01,-8.17,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Active Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",ACTLISCOUYY48660,Monthly,Not Seasonally Adjusted
2019-08-01,-15.23,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Active Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",ACTLISCOUYY48660,Monthly,Not Seasonally Adjusted
2019-09-01,-22.18,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Active Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",ACTLISCOUYY48660,Monthly,Not Seasonally Adjusted
2019-10-01,-21.23,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Active Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",ACTLISCOUYY48660,Monthly,Not Seasonally Adjusted
2019-11-01,-24.22,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Active Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",ACTLISCOUYY48660,Monthly,Not Seasonally Adjusted
2019-12-01,-25.39,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Active Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",ACTLISCOUYY48660,Monthly,Not Seasonally Adjusted
2020-01-01,-18.68,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Active Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",ACTLISCOUYY48660,Monthly,Not Seasonally Adjusted
2020-02-01,-25.96,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Active Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",ACTLISCOUYY48660,Monthly,Not Seasonally Adjusted
2020-03-01,-25.54,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Active Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",ACTLISCOUYY48660,Monthly,Not Seasonally Adjusted
2020-04-01,-29.44,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Active Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",ACTLISCOUYY48660,Monthly,Not Seasonally Adjusted
2020-05-01,-39.95,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Active Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",ACTLISCOUYY48660,Monthly,Not Seasonally Adjusted
2020-06-01,-48.14,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Active Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",ACTLISCOUYY48660,Monthly,Not Seasonally Adjusted
2020-07-01,-53.21,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Active Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",ACTLISCOUYY48660,Monthly,Not Seasonally Adjusted
2020-08-01,-48.56,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Active Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",ACTLISCOUYY48660,Monthly,Not Seasonally Adjusted
2020-09-01,-47.34,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Active Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",ACTLISCOUYY48660,Monthly,Not Seasonally Adjusted
2020-10-01,-51.15,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Active Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",ACTLISCOUYY48660,Monthly,Not Seasonally Adjusted
2020-11-01,-52.78,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Active Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",ACTLISCOUYY48660,Monthly,Not Seasonally Adjusted
2020-12-01,-59.48,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Active Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",ACTLISCOUYY48660,Monthly,Not Seasonally Adjusted
2021-01-01,-63.87,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Active Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",ACTLISCOUYY48660,Monthly,Not Seasonally Adjusted
2021-02-01,-63.31,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Active Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",ACTLISCOUYY48660,Monthly,Not Seasonally Adjusted
2021-03-01,-66.03,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Active Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",ACTLISCOUYY48660,Monthly,Not Seasonally Adjusted
2021-04-01,-59.6,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Active Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",ACTLISCOUYY48660,Monthly,Not Seasonally Adjusted
2021-05-01,-49.03,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Active Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",ACTLISCOUYY48660,Monthly,Not Seasonally Adjusted
2021-06-01,-32.29,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Active Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",ACTLISCOUYY48660,Monthly,Not Seasonally Adjusted
2021-07-01,-16.81,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Active Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",ACTLISCOUYY48660,Monthly,Not Seasonally Adjusted
2021-08-01,3.45,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Active Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",ACTLISCOUYY48660,Monthly,Not Seasonally Adjusted
2021-09-01,0.0,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Active Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",ACTLISCOUYY48660,Monthly,Not Seasonally Adjusted
2021-10-01,-3.77,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Active Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",ACTLISCOUYY48660,Monthly,Not Seasonally Adjusted
2021-11-01,6.15,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Active Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",ACTLISCOUYY48660,Monthly,Not Seasonally Adjusted
2017-07-01,-3.84,KS,"Wichita, KS",Wichita,"Housing Inventory: Active Listing Count Year-Over-Year in Wichita, KS (CBSA)",ACTLISCOUYY48620,Monthly,Not Seasonally Adjusted
2017-08-01,-0.65,KS,"Wichita, KS",Wichita,"Housing Inventory: Active Listing Count Year-Over-Year in Wichita, KS (CBSA)",ACTLISCOUYY48620,Monthly,Not Seasonally Adjusted
2017-09-01,4.82,KS,"Wichita, KS",Wichita,"Housing Inventory: Active Listing Count Year-Over-Year in Wichita, KS (CBSA)",ACTLISCOUYY48620,Monthly,Not Seasonally Adjusted
2017-10-01,3.81,KS,"Wichita, KS",Wichita,"Housing Inventory: Active Listing Count Year-Over-Year in Wichita, KS (CBSA)",ACTLISCOUYY48620,Monthly,Not Seasonally Adjusted
2017-11-01,-1.12,KS,"Wichita, KS",Wichita,"Housing Inventory: Active Listing Count Year-Over-Year in Wichita, KS (CBSA)",ACTLISCOUYY48620,Monthly,Not Seasonally Adjusted
2017-12-01,0.05,KS,"Wichita, KS",Wichita,"Housing Inventory: Active Listing Count Year-Over-Year in Wichita, KS (CBSA)",ACTLISCOUYY48620,Monthly,Not Seasonally Adjusted
2018-01-01,-1.25,KS,"Wichita, KS",Wichita,"Housing Inventory: Active Listing Count Year-Over-Year in Wichita, KS (CBSA)",ACTLISCOUYY48620,Monthly,Not Seasonally Adjusted
2018-02-01,-9.62,KS,"Wichita, KS",Wichita,"Housing Inventory: Active Listing Count Year-Over-Year in Wichita, KS (CBSA)",ACTLISCOUYY48620,Monthly,Not Seasonally Adjusted
2018-03-01,-10.37,KS,"Wichita, KS",Wichita,"Housing Inventory: Active Listing Count Year-Over-Year in Wichita, KS (CBSA)",ACTLISCOUYY48620,Monthly,Not Seasonally Adjusted
