date,Housing Inventory: Median Listing Price Month-Over-Month,state,msa,city,title,id,frequency,seasonal_adjustment
2018-08-01,-0.09,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIMM13140,Monthly,Not Seasonally Adjusted
2018-09-01,-0.62,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIMM13140,Monthly,Not Seasonally Adjusted
2018-10-01,1.71,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIMM13140,Monthly,Not Seasonally Adjusted
2018-11-01,-0.03,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIMM13140,Monthly,Not Seasonally Adjusted
2018-12-01,-2.73,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIMM13140,Monthly,Not Seasonally Adjusted
2019-01-01,0.03,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIMM13140,Monthly,Not Seasonally Adjusted
2019-02-01,2.53,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIMM13140,Monthly,Not Seasonally Adjusted
2019-03-01,2.67,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIMM13140,Monthly,Not Seasonally Adjusted
2019-04-01,0.28,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIMM13140,Monthly,Not Seasonally Adjusted
2019-05-01,3.58,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIMM13140,Monthly,Not Seasonally Adjusted
2019-06-01,1.14,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIMM13140,Monthly,Not Seasonally Adjusted
2019-07-01,0.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIMM13140,Monthly,Not Seasonally Adjusted
2019-08-01,-2.03,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIMM13140,Monthly,Not Seasonally Adjusted
2019-09-01,0.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIMM13140,Monthly,Not Seasonally Adjusted
2019-10-01,2.07,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIMM13140,Monthly,Not Seasonally Adjusted
2019-11-01,-4.52,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIMM13140,Monthly,Not Seasonally Adjusted
2019-12-01,-0.53,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIMM13140,Monthly,Not Seasonally Adjusted
2020-01-01,0.48,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIMM13140,Monthly,Not Seasonally Adjusted
2020-02-01,0.05,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIMM13140,Monthly,Not Seasonally Adjusted
2020-03-01,3.29,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIMM13140,Monthly,Not Seasonally Adjusted
2020-04-01,1.86,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIMM13140,Monthly,Not Seasonally Adjusted
2020-05-01,0.0,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIMM13140,Monthly,Not Seasonally Adjusted
2020-06-01,4.78,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIMM13140,Monthly,Not Seasonally Adjusted
2020-07-01,0.69,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIMM13140,Monthly,Not Seasonally Adjusted
2020-08-01,1.94,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIMM13140,Monthly,Not Seasonally Adjusted
2020-09-01,2.19,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIMM13140,Monthly,Not Seasonally Adjusted
2020-10-01,-0.32,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIMM13140,Monthly,Not Seasonally Adjusted
2020-11-01,-2.51,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIMM13140,Monthly,Not Seasonally Adjusted
2020-12-01,-1.66,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIMM13140,Monthly,Not Seasonally Adjusted
2021-01-01,0.02,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIMM13140,Monthly,Not Seasonally Adjusted
2021-02-01,3.07,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIMM13140,Monthly,Not Seasonally Adjusted
2021-03-01,1.06,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIMM13140,Monthly,Not Seasonally Adjusted
2021-04-01,4.89,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIMM13140,Monthly,Not Seasonally Adjusted
2021-05-01,-4.34,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIMM13140,Monthly,Not Seasonally Adjusted
2021-06-01,-2.05,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIMM13140,Monthly,Not Seasonally Adjusted
2021-07-01,-0.53,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIMM13140,Monthly,Not Seasonally Adjusted
2021-08-01,-2.06,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIMM13140,Monthly,Not Seasonally Adjusted
2021-09-01,2.65,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIMM13140,Monthly,Not Seasonally Adjusted
2021-10-01,-0.05,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIMM13140,Monthly,Not Seasonally Adjusted
2021-11-01,0.05,TX,"Beaumont-Port Arthur, TX",Beaumont,"Housing Inventory: Median Listing Price Month-Over-Month in Beaumont-Port Arthur, TX (CBSA)",MEDLISPRIMM13140,Monthly,Not Seasonally Adjusted
2017-07-01,-0.91,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDLISPRIMM13820,Monthly,Not Seasonally Adjusted
2017-08-01,-1.41,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDLISPRIMM13820,Monthly,Not Seasonally Adjusted
2017-09-01,-0.05,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDLISPRIMM13820,Monthly,Not Seasonally Adjusted
2017-10-01,-0.43,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDLISPRIMM13820,Monthly,Not Seasonally Adjusted
2017-11-01,-2.39,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDLISPRIMM13820,Monthly,Not Seasonally Adjusted
2017-12-01,-2.01,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDLISPRIMM13820,Monthly,Not Seasonally Adjusted
2018-01-01,0.0,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDLISPRIMM13820,Monthly,Not Seasonally Adjusted
2018-02-01,2.15,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDLISPRIMM13820,Monthly,Not Seasonally Adjusted
2018-03-01,7.25,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDLISPRIMM13820,Monthly,Not Seasonally Adjusted
2018-04-01,3.96,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDLISPRIMM13820,Monthly,Not Seasonally Adjusted
2018-05-01,2.01,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDLISPRIMM13820,Monthly,Not Seasonally Adjusted
2018-06-01,0.28,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDLISPRIMM13820,Monthly,Not Seasonally Adjusted
2018-07-01,0.66,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDLISPRIMM13820,Monthly,Not Seasonally Adjusted
2018-08-01,-1.04,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDLISPRIMM13820,Monthly,Not Seasonally Adjusted
2018-09-01,-2.37,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDLISPRIMM13820,Monthly,Not Seasonally Adjusted
2018-10-01,-2.23,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDLISPRIMM13820,Monthly,Not Seasonally Adjusted
2018-11-01,1.56,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDLISPRIMM13820,Monthly,Not Seasonally Adjusted
2018-12-01,-0.01,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDLISPRIMM13820,Monthly,Not Seasonally Adjusted
2019-01-01,0.06,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDLISPRIMM13820,Monthly,Not Seasonally Adjusted
2019-02-01,3.67,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDLISPRIMM13820,Monthly,Not Seasonally Adjusted
2019-03-01,4.58,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDLISPRIMM13820,Monthly,Not Seasonally Adjusted
2019-04-01,2.44,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDLISPRIMM13820,Monthly,Not Seasonally Adjusted
2019-05-01,2.8,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDLISPRIMM13820,Monthly,Not Seasonally Adjusted
2019-06-01,0.39,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDLISPRIMM13820,Monthly,Not Seasonally Adjusted
2019-07-01,0.78,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDLISPRIMM13820,Monthly,Not Seasonally Adjusted
2019-08-01,-1.65,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDLISPRIMM13820,Monthly,Not Seasonally Adjusted
2019-09-01,-2.2,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDLISPRIMM13820,Monthly,Not Seasonally Adjusted
2019-10-01,3.54,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDLISPRIMM13820,Monthly,Not Seasonally Adjusted
2019-11-01,-0.37,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDLISPRIMM13820,Monthly,Not Seasonally Adjusted
2019-12-01,-3.1,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDLISPRIMM13820,Monthly,Not Seasonally Adjusted
2020-01-01,0.0,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDLISPRIMM13820,Monthly,Not Seasonally Adjusted
2020-02-01,2.59,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDLISPRIMM13820,Monthly,Not Seasonally Adjusted
2020-03-01,3.02,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDLISPRIMM13820,Monthly,Not Seasonally Adjusted
2020-04-01,-0.42,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDLISPRIMM13820,Monthly,Not Seasonally Adjusted
2020-05-01,4.09,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDLISPRIMM13820,Monthly,Not Seasonally Adjusted
2020-06-01,2.15,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDLISPRIMM13820,Monthly,Not Seasonally Adjusted
2020-07-01,-0.07,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDLISPRIMM13820,Monthly,Not Seasonally Adjusted
2020-08-01,-1.59,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDLISPRIMM13820,Monthly,Not Seasonally Adjusted
2020-09-01,-0.56,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDLISPRIMM13820,Monthly,Not Seasonally Adjusted
2020-10-01,-3.09,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDLISPRIMM13820,Monthly,Not Seasonally Adjusted
2020-11-01,-1.92,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDLISPRIMM13820,Monthly,Not Seasonally Adjusted
2020-12-01,0.52,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDLISPRIMM13820,Monthly,Not Seasonally Adjusted
2021-01-01,0.59,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDLISPRIMM13820,Monthly,Not Seasonally Adjusted
2021-02-01,-0.59,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDLISPRIMM13820,Monthly,Not Seasonally Adjusted
2021-03-01,1.51,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDLISPRIMM13820,Monthly,Not Seasonally Adjusted
2021-04-01,4.43,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDLISPRIMM13820,Monthly,Not Seasonally Adjusted
2021-05-01,0.74,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDLISPRIMM13820,Monthly,Not Seasonally Adjusted
2021-06-01,-2.33,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDLISPRIMM13820,Monthly,Not Seasonally Adjusted
2021-07-01,-0.97,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDLISPRIMM13820,Monthly,Not Seasonally Adjusted
2021-08-01,0.98,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDLISPRIMM13820,Monthly,Not Seasonally Adjusted
2021-09-01,-0.52,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDLISPRIMM13820,Monthly,Not Seasonally Adjusted
2021-10-01,3.29,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDLISPRIMM13820,Monthly,Not Seasonally Adjusted
2021-11-01,-1.79,AL,"Birmingham-Hoover, AL",Birmingham,"Housing Inventory: Median Listing Price Month-Over-Month in Birmingham-Hoover, AL (CBSA)",MEDLISPRIMM13820,Monthly,Not Seasonally Adjusted
2017-07-01,3.02,WV,"Charleston, WV",Charleston,"Housing Inventory: Median Listing Price Month-Over-Month in Charleston, WV (CBSA)",MEDLISPRIMM16620,Monthly,Not Seasonally Adjusted
2017-08-01,0.0,WV,"Charleston, WV",Charleston,"Housing Inventory: Median Listing Price Month-Over-Month in Charleston, WV (CBSA)",MEDLISPRIMM16620,Monthly,Not Seasonally Adjusted
2017-09-01,0.0,WV,"Charleston, WV",Charleston,"Housing Inventory: Median Listing Price Month-Over-Month in Charleston, WV (CBSA)",MEDLISPRIMM16620,Monthly,Not Seasonally Adjusted
2017-10-01,-0.3,WV,"Charleston, WV",Charleston,"Housing Inventory: Median Listing Price Month-Over-Month in Charleston, WV (CBSA)",MEDLISPRIMM16620,Monthly,Not Seasonally Adjusted
2017-11-01,-2.98,WV,"Charleston, WV",Charleston,"Housing Inventory: Median Listing Price Month-Over-Month in Charleston, WV (CBSA)",MEDLISPRIMM16620,Monthly,Not Seasonally Adjusted
2017-12-01,0.0,WV,"Charleston, WV",Charleston,"Housing Inventory: Median Listing Price Month-Over-Month in Charleston, WV (CBSA)",MEDLISPRIMM16620,Monthly,Not Seasonally Adjusted
2018-01-01,-4.83,WV,"Charleston, WV",Charleston,"Housing Inventory: Median Listing Price Month-Over-Month in Charleston, WV (CBSA)",MEDLISPRIMM16620,Monthly,Not Seasonally Adjusted
2018-02-01,1.05,WV,"Charleston, WV",Charleston,"Housing Inventory: Median Listing Price Month-Over-Month in Charleston, WV (CBSA)",MEDLISPRIMM16620,Monthly,Not Seasonally Adjusted
2018-03-01,0.39,WV,"Charleston, WV",Charleston,"Housing Inventory: Median Listing Price Month-Over-Month in Charleston, WV (CBSA)",MEDLISPRIMM16620,Monthly,Not Seasonally Adjusted
2018-04-01,6.04,WV,"Charleston, WV",Charleston,"Housing Inventory: Median Listing Price Month-Over-Month in Charleston, WV (CBSA)",MEDLISPRIMM16620,Monthly,Not Seasonally Adjusted
2018-05-01,-2.16,WV,"Charleston, WV",Charleston,"Housing Inventory: Median Listing Price Month-Over-Month in Charleston, WV (CBSA)",MEDLISPRIMM16620,Monthly,Not Seasonally Adjusted
2018-06-01,1.2,WV,"Charleston, WV",Charleston,"Housing Inventory: Median Listing Price Month-Over-Month in Charleston, WV (CBSA)",MEDLISPRIMM16620,Monthly,Not Seasonally Adjusted
2018-07-01,1.34,WV,"Charleston, WV",Charleston,"Housing Inventory: Median Listing Price Month-Over-Month in Charleston, WV (CBSA)",MEDLISPRIMM16620,Monthly,Not Seasonally Adjusted
2018-08-01,0.02,WV,"Charleston, WV",Charleston,"Housing Inventory: Median Listing Price Month-Over-Month in Charleston, WV (CBSA)",MEDLISPRIMM16620,Monthly,Not Seasonally Adjusted
2018-09-01,-0.34,WV,"Charleston, WV",Charleston,"Housing Inventory: Median Listing Price Month-Over-Month in Charleston, WV (CBSA)",MEDLISPRIMM16620,Monthly,Not Seasonally Adjusted
2018-10-01,0.0,WV,"Charleston, WV",Charleston,"Housing Inventory: Median Listing Price Month-Over-Month in Charleston, WV (CBSA)",MEDLISPRIMM16620,Monthly,Not Seasonally Adjusted
