date,Housing Inventory: Median Listing Price per Square Feet Year-Over-Year,state,msa,city,title,id,frequency,seasonal_adjustment
2018-11-01,5.68,WI,"Madison, WI",Madison,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Madison, WI (CBSA)",MEDLISPRIPERSQUFEEYY31540,Monthly,Not Seasonally Adjusted
2018-12-01,2.87,WI,"Madison, WI",Madison,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Madison, WI (CBSA)",MEDLISPRIPERSQUFEEYY31540,Monthly,Not Seasonally Adjusted
2019-01-01,2.69,WI,"Madison, WI",Madison,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Madison, WI (CBSA)",MEDLISPRIPERSQUFEEYY31540,Monthly,Not Seasonally Adjusted
2019-02-01,1.84,WI,"Madison, WI",Madison,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Madison, WI (CBSA)",MEDLISPRIPERSQUFEEYY31540,Monthly,Not Seasonally Adjusted
2019-03-01,3.95,WI,"Madison, WI",Madison,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Madison, WI (CBSA)",MEDLISPRIPERSQUFEEYY31540,Monthly,Not Seasonally Adjusted
2019-04-01,4.83,WI,"Madison, WI",Madison,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Madison, WI (CBSA)",MEDLISPRIPERSQUFEEYY31540,Monthly,Not Seasonally Adjusted
2019-05-01,5.11,WI,"Madison, WI",Madison,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Madison, WI (CBSA)",MEDLISPRIPERSQUFEEYY31540,Monthly,Not Seasonally Adjusted
2019-06-01,8.47,WI,"Madison, WI",Madison,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Madison, WI (CBSA)",MEDLISPRIPERSQUFEEYY31540,Monthly,Not Seasonally Adjusted
2019-07-01,7.59,WI,"Madison, WI",Madison,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Madison, WI (CBSA)",MEDLISPRIPERSQUFEEYY31540,Monthly,Not Seasonally Adjusted
2019-08-01,6.89,WI,"Madison, WI",Madison,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Madison, WI (CBSA)",MEDLISPRIPERSQUFEEYY31540,Monthly,Not Seasonally Adjusted
2019-09-01,4.56,WI,"Madison, WI",Madison,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Madison, WI (CBSA)",MEDLISPRIPERSQUFEEYY31540,Monthly,Not Seasonally Adjusted
2019-10-01,4.36,WI,"Madison, WI",Madison,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Madison, WI (CBSA)",MEDLISPRIPERSQUFEEYY31540,Monthly,Not Seasonally Adjusted
2019-11-01,4.35,WI,"Madison, WI",Madison,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Madison, WI (CBSA)",MEDLISPRIPERSQUFEEYY31540,Monthly,Not Seasonally Adjusted
2019-12-01,3.66,WI,"Madison, WI",Madison,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Madison, WI (CBSA)",MEDLISPRIPERSQUFEEYY31540,Monthly,Not Seasonally Adjusted
2020-01-01,2.42,WI,"Madison, WI",Madison,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Madison, WI (CBSA)",MEDLISPRIPERSQUFEEYY31540,Monthly,Not Seasonally Adjusted
2020-02-01,3.71,WI,"Madison, WI",Madison,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Madison, WI (CBSA)",MEDLISPRIPERSQUFEEYY31540,Monthly,Not Seasonally Adjusted
2020-03-01,4.11,WI,"Madison, WI",Madison,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Madison, WI (CBSA)",MEDLISPRIPERSQUFEEYY31540,Monthly,Not Seasonally Adjusted
2020-04-01,4.69,WI,"Madison, WI",Madison,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Madison, WI (CBSA)",MEDLISPRIPERSQUFEEYY31540,Monthly,Not Seasonally Adjusted
2020-05-01,5.07,WI,"Madison, WI",Madison,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Madison, WI (CBSA)",MEDLISPRIPERSQUFEEYY31540,Monthly,Not Seasonally Adjusted
2020-06-01,5.08,WI,"Madison, WI",Madison,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Madison, WI (CBSA)",MEDLISPRIPERSQUFEEYY31540,Monthly,Not Seasonally Adjusted
2020-07-01,7.25,WI,"Madison, WI",Madison,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Madison, WI (CBSA)",MEDLISPRIPERSQUFEEYY31540,Monthly,Not Seasonally Adjusted
2020-08-01,8.64,WI,"Madison, WI",Madison,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Madison, WI (CBSA)",MEDLISPRIPERSQUFEEYY31540,Monthly,Not Seasonally Adjusted
2020-09-01,8.29,WI,"Madison, WI",Madison,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Madison, WI (CBSA)",MEDLISPRIPERSQUFEEYY31540,Monthly,Not Seasonally Adjusted
2020-10-01,6.76,WI,"Madison, WI",Madison,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Madison, WI (CBSA)",MEDLISPRIPERSQUFEEYY31540,Monthly,Not Seasonally Adjusted
2020-11-01,8.18,WI,"Madison, WI",Madison,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Madison, WI (CBSA)",MEDLISPRIPERSQUFEEYY31540,Monthly,Not Seasonally Adjusted
2020-12-01,6.34,WI,"Madison, WI",Madison,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Madison, WI (CBSA)",MEDLISPRIPERSQUFEEYY31540,Monthly,Not Seasonally Adjusted
2021-01-01,10.93,WI,"Madison, WI",Madison,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Madison, WI (CBSA)",MEDLISPRIPERSQUFEEYY31540,Monthly,Not Seasonally Adjusted
2021-02-01,10.32,WI,"Madison, WI",Madison,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Madison, WI (CBSA)",MEDLISPRIPERSQUFEEYY31540,Monthly,Not Seasonally Adjusted
2021-03-01,8.42,WI,"Madison, WI",Madison,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Madison, WI (CBSA)",MEDLISPRIPERSQUFEEYY31540,Monthly,Not Seasonally Adjusted
2021-04-01,10.75,WI,"Madison, WI",Madison,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Madison, WI (CBSA)",MEDLISPRIPERSQUFEEYY31540,Monthly,Not Seasonally Adjusted
2021-05-01,6.43,WI,"Madison, WI",Madison,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Madison, WI (CBSA)",MEDLISPRIPERSQUFEEYY31540,Monthly,Not Seasonally Adjusted
2021-06-01,5.06,WI,"Madison, WI",Madison,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Madison, WI (CBSA)",MEDLISPRIPERSQUFEEYY31540,Monthly,Not Seasonally Adjusted
2021-07-01,6.31,WI,"Madison, WI",Madison,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Madison, WI (CBSA)",MEDLISPRIPERSQUFEEYY31540,Monthly,Not Seasonally Adjusted
2021-08-01,7.16,WI,"Madison, WI",Madison,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Madison, WI (CBSA)",MEDLISPRIPERSQUFEEYY31540,Monthly,Not Seasonally Adjusted
2021-09-01,8.3,WI,"Madison, WI",Madison,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Madison, WI (CBSA)",MEDLISPRIPERSQUFEEYY31540,Monthly,Not Seasonally Adjusted
2021-10-01,11.33,WI,"Madison, WI",Madison,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Madison, WI (CBSA)",MEDLISPRIPERSQUFEEYY31540,Monthly,Not Seasonally Adjusted
2021-11-01,13.46,WI,"Madison, WI",Madison,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Madison, WI (CBSA)",MEDLISPRIPERSQUFEEYY31540,Monthly,Not Seasonally Adjusted
2017-07-01,4.7,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDLISPRIPERSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2017-08-01,9.07,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDLISPRIPERSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2017-09-01,10.01,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDLISPRIPERSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2017-10-01,8.27,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDLISPRIPERSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2017-11-01,6.48,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDLISPRIPERSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2017-12-01,8.87,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDLISPRIPERSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2018-01-01,11.15,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDLISPRIPERSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2018-02-01,12.88,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDLISPRIPERSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2018-03-01,14.97,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDLISPRIPERSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2018-04-01,15.89,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDLISPRIPERSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2018-05-01,14.17,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDLISPRIPERSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2018-06-01,13.18,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDLISPRIPERSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2018-07-01,12.05,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDLISPRIPERSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2018-08-01,6.31,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDLISPRIPERSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2018-09-01,4.21,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDLISPRIPERSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2018-10-01,3.11,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDLISPRIPERSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2018-11-01,6.28,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDLISPRIPERSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2018-12-01,4.47,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDLISPRIPERSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2019-01-01,3.04,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDLISPRIPERSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2019-02-01,3.75,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDLISPRIPERSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2019-03-01,4.6,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDLISPRIPERSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2019-04-01,4.86,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDLISPRIPERSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2019-05-01,4.85,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDLISPRIPERSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2019-06-01,0.54,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDLISPRIPERSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2019-07-01,1.6,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDLISPRIPERSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2019-08-01,2.42,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDLISPRIPERSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2019-09-01,2.92,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDLISPRIPERSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2019-10-01,3.37,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDLISPRIPERSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2019-11-01,2.95,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDLISPRIPERSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2019-12-01,3.17,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDLISPRIPERSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2020-01-01,2.85,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDLISPRIPERSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2020-02-01,1.94,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDLISPRIPERSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2020-03-01,-1.85,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDLISPRIPERSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2020-04-01,-3.24,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDLISPRIPERSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2020-05-01,-5.1,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDLISPRIPERSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2020-06-01,1.69,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDLISPRIPERSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2020-07-01,9.53,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDLISPRIPERSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2020-08-01,13.01,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDLISPRIPERSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2020-09-01,11.01,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDLISPRIPERSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2020-10-01,10.65,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDLISPRIPERSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2020-11-01,9.35,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDLISPRIPERSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2020-12-01,12.23,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDLISPRIPERSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2021-01-01,8.43,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDLISPRIPERSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2021-02-01,12.29,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDLISPRIPERSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2021-03-01,15.49,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDLISPRIPERSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2021-04-01,32.54,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDLISPRIPERSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2021-05-01,49.09,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDLISPRIPERSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2021-06-01,30.16,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDLISPRIPERSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2021-07-01,25.47,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDLISPRIPERSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2021-08-01,22.86,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDLISPRIPERSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2021-09-01,25.48,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDLISPRIPERSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2021-10-01,25.32,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDLISPRIPERSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2021-11-01,29.86,TN,"Morristown, TN",Morristown,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in Morristown, TN (CBSA)",MEDLISPRIPERSQUFEEYY34100,Monthly,Not Seasonally Adjusted
2017-07-01,8.23,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in New Orleans-Metairie, LA (CBSA)",MEDLISPRIPERSQUFEEYY35380,Monthly,Not Seasonally Adjusted
2017-08-01,8.34,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in New Orleans-Metairie, LA (CBSA)",MEDLISPRIPERSQUFEEYY35380,Monthly,Not Seasonally Adjusted
2017-09-01,7.5,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in New Orleans-Metairie, LA (CBSA)",MEDLISPRIPERSQUFEEYY35380,Monthly,Not Seasonally Adjusted
2017-10-01,7.18,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in New Orleans-Metairie, LA (CBSA)",MEDLISPRIPERSQUFEEYY35380,Monthly,Not Seasonally Adjusted
2017-11-01,7.45,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in New Orleans-Metairie, LA (CBSA)",MEDLISPRIPERSQUFEEYY35380,Monthly,Not Seasonally Adjusted
2017-12-01,7.2,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in New Orleans-Metairie, LA (CBSA)",MEDLISPRIPERSQUFEEYY35380,Monthly,Not Seasonally Adjusted
2018-01-01,6.27,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in New Orleans-Metairie, LA (CBSA)",MEDLISPRIPERSQUFEEYY35380,Monthly,Not Seasonally Adjusted
2018-02-01,5.47,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in New Orleans-Metairie, LA (CBSA)",MEDLISPRIPERSQUFEEYY35380,Monthly,Not Seasonally Adjusted
2018-03-01,5.33,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in New Orleans-Metairie, LA (CBSA)",MEDLISPRIPERSQUFEEYY35380,Monthly,Not Seasonally Adjusted
2018-04-01,5.37,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in New Orleans-Metairie, LA (CBSA)",MEDLISPRIPERSQUFEEYY35380,Monthly,Not Seasonally Adjusted
2018-05-01,4.85,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in New Orleans-Metairie, LA (CBSA)",MEDLISPRIPERSQUFEEYY35380,Monthly,Not Seasonally Adjusted
2018-06-01,4.54,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in New Orleans-Metairie, LA (CBSA)",MEDLISPRIPERSQUFEEYY35380,Monthly,Not Seasonally Adjusted
2018-07-01,4.21,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in New Orleans-Metairie, LA (CBSA)",MEDLISPRIPERSQUFEEYY35380,Monthly,Not Seasonally Adjusted
2018-08-01,3.88,LA,"New Orleans-Metairie, LA",New Orleans,"Housing Inventory: Median Listing Price per Square Feet Year-Over-Year in New Orleans-Metairie, LA (CBSA)",MEDLISPRIPERSQUFEEYY35380,Monthly,Not Seasonally Adjusted
