date,Housing Inventory: Pending Listing Count Year-Over-Year,state,msa,city,title,id,frequency,seasonal_adjustment
2020-10-01,36.88,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Pending Listing Count Year-Over-Year in Tulsa, OK (CBSA)",PENLISCOUYY46140,Monthly,Not Seasonally Adjusted
2020-11-01,43.59,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Pending Listing Count Year-Over-Year in Tulsa, OK (CBSA)",PENLISCOUYY46140,Monthly,Not Seasonally Adjusted
2020-12-01,60.48,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Pending Listing Count Year-Over-Year in Tulsa, OK (CBSA)",PENLISCOUYY46140,Monthly,Not Seasonally Adjusted
2021-01-01,54.6,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Pending Listing Count Year-Over-Year in Tulsa, OK (CBSA)",PENLISCOUYY46140,Monthly,Not Seasonally Adjusted
2021-02-01,35.46,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Pending Listing Count Year-Over-Year in Tulsa, OK (CBSA)",PENLISCOUYY46140,Monthly,Not Seasonally Adjusted
2021-03-01,27.88,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Pending Listing Count Year-Over-Year in Tulsa, OK (CBSA)",PENLISCOUYY46140,Monthly,Not Seasonally Adjusted
2021-04-01,41.02,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Pending Listing Count Year-Over-Year in Tulsa, OK (CBSA)",PENLISCOUYY46140,Monthly,Not Seasonally Adjusted
2021-05-01,30.17,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Pending Listing Count Year-Over-Year in Tulsa, OK (CBSA)",PENLISCOUYY46140,Monthly,Not Seasonally Adjusted
2021-06-01,8.14,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Pending Listing Count Year-Over-Year in Tulsa, OK (CBSA)",PENLISCOUYY46140,Monthly,Not Seasonally Adjusted
2021-07-01,10.3,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Pending Listing Count Year-Over-Year in Tulsa, OK (CBSA)",PENLISCOUYY46140,Monthly,Not Seasonally Adjusted
2021-08-01,11.44,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Pending Listing Count Year-Over-Year in Tulsa, OK (CBSA)",PENLISCOUYY46140,Monthly,Not Seasonally Adjusted
2021-09-01,4.56,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Pending Listing Count Year-Over-Year in Tulsa, OK (CBSA)",PENLISCOUYY46140,Monthly,Not Seasonally Adjusted
2021-10-01,5.35,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Pending Listing Count Year-Over-Year in Tulsa, OK (CBSA)",PENLISCOUYY46140,Monthly,Not Seasonally Adjusted
2021-11-01,10.06,OK,"Tulsa, OK",Tulsa,"Housing Inventory: Pending Listing Count Year-Over-Year in Tulsa, OK (CBSA)",PENLISCOUYY46140,Monthly,Not Seasonally Adjusted
2017-07-01,-14.29,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",PENLISCOUYY48660,Monthly,Not Seasonally Adjusted
2017-08-01,-40.0,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",PENLISCOUYY48660,Monthly,Not Seasonally Adjusted
2017-09-01,-60.0,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",PENLISCOUYY48660,Monthly,Not Seasonally Adjusted
2017-10-01,0.0,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",PENLISCOUYY48660,Monthly,Not Seasonally Adjusted
2017-11-01,50.0,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",PENLISCOUYY48660,Monthly,Not Seasonally Adjusted
2017-12-01,400.0,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",PENLISCOUYY48660,Monthly,Not Seasonally Adjusted
2018-01-01,300.0,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",PENLISCOUYY48660,Monthly,Not Seasonally Adjusted
2018-02-01,33.33,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",PENLISCOUYY48660,Monthly,Not Seasonally Adjusted
2018-03-01,50.0,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",PENLISCOUYY48660,Monthly,Not Seasonally Adjusted
2018-04-01,133.33,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",PENLISCOUYY48660,Monthly,Not Seasonally Adjusted
2018-05-01,150.0,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",PENLISCOUYY48660,Monthly,Not Seasonally Adjusted
2018-06-01,50.0,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",PENLISCOUYY48660,Monthly,Not Seasonally Adjusted
2018-07-01,50.0,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",PENLISCOUYY48660,Monthly,Not Seasonally Adjusted
2018-08-01,100.0,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",PENLISCOUYY48660,Monthly,Not Seasonally Adjusted
2018-09-01,400.0,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",PENLISCOUYY48660,Monthly,Not Seasonally Adjusted
2018-10-01,300.0,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",PENLISCOUYY48660,Monthly,Not Seasonally Adjusted
2018-11-01,33.33,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",PENLISCOUYY48660,Monthly,Not Seasonally Adjusted
2018-12-01,0.0,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",PENLISCOUYY48660,Monthly,Not Seasonally Adjusted
2019-01-01,25.0,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",PENLISCOUYY48660,Monthly,Not Seasonally Adjusted
2019-02-01,75.0,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",PENLISCOUYY48660,Monthly,Not Seasonally Adjusted
2019-03-01,16.67,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",PENLISCOUYY48660,Monthly,Not Seasonally Adjusted
2019-04-01,14.29,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",PENLISCOUYY48660,Monthly,Not Seasonally Adjusted
2019-05-01,-40.0,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",PENLISCOUYY48660,Monthly,Not Seasonally Adjusted
2019-06-01,-55.56,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",PENLISCOUYY48660,Monthly,Not Seasonally Adjusted
2019-07-01,-55.56,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",PENLISCOUYY48660,Monthly,Not Seasonally Adjusted
2019-08-01,0.0,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",PENLISCOUYY48660,Monthly,Not Seasonally Adjusted
2019-09-01,0.0,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",PENLISCOUYY48660,Monthly,Not Seasonally Adjusted
2019-10-01,25.0,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",PENLISCOUYY48660,Monthly,Not Seasonally Adjusted
2019-11-01,175.0,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",PENLISCOUYY48660,Monthly,Not Seasonally Adjusted
2019-12-01,200.0,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",PENLISCOUYY48660,Monthly,Not Seasonally Adjusted
2020-01-01,60.0,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",PENLISCOUYY48660,Monthly,Not Seasonally Adjusted
2020-02-01,1000.0,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",PENLISCOUYY48660,Monthly,Not Seasonally Adjusted
2020-03-01,857.14,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",PENLISCOUYY48660,Monthly,Not Seasonally Adjusted
2020-04-01,637.5,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",PENLISCOUYY48660,Monthly,Not Seasonally Adjusted
2020-05-01,1433.33,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",PENLISCOUYY48660,Monthly,Not Seasonally Adjusted
2020-06-01,2200.0,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",PENLISCOUYY48660,Monthly,Not Seasonally Adjusted
2020-07-01,2100.0,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",PENLISCOUYY48660,Monthly,Not Seasonally Adjusted
2020-08-01,1316.67,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",PENLISCOUYY48660,Monthly,Not Seasonally Adjusted
2020-09-01,790.0,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",PENLISCOUYY48660,Monthly,Not Seasonally Adjusted
2020-10-01,760.0,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",PENLISCOUYY48660,Monthly,Not Seasonally Adjusted
2020-11-01,654.55,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",PENLISCOUYY48660,Monthly,Not Seasonally Adjusted
2020-12-01,420.0,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",PENLISCOUYY48660,Monthly,Not Seasonally Adjusted
2021-01-01,850.0,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",PENLISCOUYY48660,Monthly,Not Seasonally Adjusted
2021-02-01,-3.9,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",PENLISCOUYY48660,Monthly,Not Seasonally Adjusted
2021-03-01,19.4,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",PENLISCOUYY48660,Monthly,Not Seasonally Adjusted
2021-04-01,20.34,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",PENLISCOUYY48660,Monthly,Not Seasonally Adjusted
2021-05-01,-3.26,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",PENLISCOUYY48660,Monthly,Not Seasonally Adjusted
2021-06-01,-11.96,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",PENLISCOUYY48660,Monthly,Not Seasonally Adjusted
2021-07-01,6.82,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",PENLISCOUYY48660,Monthly,Not Seasonally Adjusted
2021-08-01,1.18,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",PENLISCOUYY48660,Monthly,Not Seasonally Adjusted
2021-09-01,-1.12,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",PENLISCOUYY48660,Monthly,Not Seasonally Adjusted
2021-10-01,-3.49,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",PENLISCOUYY48660,Monthly,Not Seasonally Adjusted
2021-11-01,9.64,TX,"Wichita Falls, TX",Wichita Falls,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita Falls, TX (CBSA)",PENLISCOUYY48660,Monthly,Not Seasonally Adjusted
2017-07-01,-20.0,KS,"Wichita, KS",Wichita,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita, KS (CBSA)",PENLISCOUYY48620,Monthly,Not Seasonally Adjusted
2017-08-01,80.0,KS,"Wichita, KS",Wichita,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita, KS (CBSA)",PENLISCOUYY48620,Monthly,Not Seasonally Adjusted
2017-09-01,60.0,KS,"Wichita, KS",Wichita,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita, KS (CBSA)",PENLISCOUYY48620,Monthly,Not Seasonally Adjusted
2017-10-01,-20.0,KS,"Wichita, KS",Wichita,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita, KS (CBSA)",PENLISCOUYY48620,Monthly,Not Seasonally Adjusted
2017-11-01,0.0,KS,"Wichita, KS",Wichita,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita, KS (CBSA)",PENLISCOUYY48620,Monthly,Not Seasonally Adjusted
2017-12-01,-33.33,KS,"Wichita, KS",Wichita,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita, KS (CBSA)",PENLISCOUYY48620,Monthly,Not Seasonally Adjusted
2018-01-01,-33.33,KS,"Wichita, KS",Wichita,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita, KS (CBSA)",PENLISCOUYY48620,Monthly,Not Seasonally Adjusted
2018-02-01,-20.0,KS,"Wichita, KS",Wichita,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita, KS (CBSA)",PENLISCOUYY48620,Monthly,Not Seasonally Adjusted
2018-03-01,133.33,KS,"Wichita, KS",Wichita,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita, KS (CBSA)",PENLISCOUYY48620,Monthly,Not Seasonally Adjusted
2018-04-01,1100.0,KS,"Wichita, KS",Wichita,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita, KS (CBSA)",PENLISCOUYY48620,Monthly,Not Seasonally Adjusted
2018-05-01,300.0,KS,"Wichita, KS",Wichita,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita, KS (CBSA)",PENLISCOUYY48620,Monthly,Not Seasonally Adjusted
2018-06-01,333.33,KS,"Wichita, KS",Wichita,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita, KS (CBSA)",PENLISCOUYY48620,Monthly,Not Seasonally Adjusted
2018-07-01,125.0,KS,"Wichita, KS",Wichita,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita, KS (CBSA)",PENLISCOUYY48620,Monthly,Not Seasonally Adjusted
2018-08-01,-11.11,KS,"Wichita, KS",Wichita,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita, KS (CBSA)",PENLISCOUYY48620,Monthly,Not Seasonally Adjusted
2018-09-01,-50.0,KS,"Wichita, KS",Wichita,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita, KS (CBSA)",PENLISCOUYY48620,Monthly,Not Seasonally Adjusted
2018-10-01,100.0,KS,"Wichita, KS",Wichita,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita, KS (CBSA)",PENLISCOUYY48620,Monthly,Not Seasonally Adjusted
2018-11-01,83.33,KS,"Wichita, KS",Wichita,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita, KS (CBSA)",PENLISCOUYY48620,Monthly,Not Seasonally Adjusted
2018-12-01,-33.33,KS,"Wichita, KS",Wichita,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita, KS (CBSA)",PENLISCOUYY48620,Monthly,Not Seasonally Adjusted
2019-01-01,-16.67,KS,"Wichita, KS",Wichita,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita, KS (CBSA)",PENLISCOUYY48620,Monthly,Not Seasonally Adjusted
2019-02-01,12.5,KS,"Wichita, KS",Wichita,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita, KS (CBSA)",PENLISCOUYY48620,Monthly,Not Seasonally Adjusted
2019-03-01,14.29,KS,"Wichita, KS",Wichita,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita, KS (CBSA)",PENLISCOUYY48620,Monthly,Not Seasonally Adjusted
2019-04-01,41.67,KS,"Wichita, KS",Wichita,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita, KS (CBSA)",PENLISCOUYY48620,Monthly,Not Seasonally Adjusted
2019-05-01,-8.33,KS,"Wichita, KS",Wichita,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita, KS (CBSA)",PENLISCOUYY48620,Monthly,Not Seasonally Adjusted
2019-06-01,7.69,KS,"Wichita, KS",Wichita,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita, KS (CBSA)",PENLISCOUYY48620,Monthly,Not Seasonally Adjusted
2019-07-01,33.33,KS,"Wichita, KS",Wichita,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita, KS (CBSA)",PENLISCOUYY48620,Monthly,Not Seasonally Adjusted
2019-08-01,1162.5,KS,"Wichita, KS",Wichita,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita, KS (CBSA)",PENLISCOUYY48620,Monthly,Not Seasonally Adjusted
2019-09-01,16650.0,KS,"Wichita, KS",Wichita,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita, KS (CBSA)",PENLISCOUYY48620,Monthly,Not Seasonally Adjusted
2019-10-01,13162.5,KS,"Wichita, KS",Wichita,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita, KS (CBSA)",PENLISCOUYY48620,Monthly,Not Seasonally Adjusted
2019-11-01,9127.27,KS,"Wichita, KS",Wichita,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita, KS (CBSA)",PENLISCOUYY48620,Monthly,Not Seasonally Adjusted
2019-12-01,21000.0,KS,"Wichita, KS",Wichita,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita, KS (CBSA)",PENLISCOUYY48620,Monthly,Not Seasonally Adjusted
2020-01-01,15540.0,KS,"Wichita, KS",Wichita,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita, KS (CBSA)",PENLISCOUYY48620,Monthly,Not Seasonally Adjusted
2020-02-01,11411.11,KS,"Wichita, KS",Wichita,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita, KS (CBSA)",PENLISCOUYY48620,Monthly,Not Seasonally Adjusted
2020-03-01,7575.0,KS,"Wichita, KS",Wichita,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita, KS (CBSA)",PENLISCOUYY48620,Monthly,Not Seasonally Adjusted
2020-04-01,6964.71,KS,"Wichita, KS",Wichita,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita, KS (CBSA)",PENLISCOUYY48620,Monthly,Not Seasonally Adjusted
2020-05-01,13045.45,KS,"Wichita, KS",Wichita,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita, KS (CBSA)",PENLISCOUYY48620,Monthly,Not Seasonally Adjusted
2020-06-01,11207.14,KS,"Wichita, KS",Wichita,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita, KS (CBSA)",PENLISCOUYY48620,Monthly,Not Seasonally Adjusted
2020-07-01,12766.67,KS,"Wichita, KS",Wichita,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita, KS (CBSA)",PENLISCOUYY48620,Monthly,Not Seasonally Adjusted
2020-08-01,1425.74,KS,"Wichita, KS",Wichita,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita, KS (CBSA)",PENLISCOUYY48620,Monthly,Not Seasonally Adjusted
2020-09-01,135.82,KS,"Wichita, KS",Wichita,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita, KS (CBSA)",PENLISCOUYY48620,Monthly,Not Seasonally Adjusted
2020-10-01,34.12,KS,"Wichita, KS",Wichita,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita, KS (CBSA)",PENLISCOUYY48620,Monthly,Not Seasonally Adjusted
2020-11-01,30.34,KS,"Wichita, KS",Wichita,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita, KS (CBSA)",PENLISCOUYY48620,Monthly,Not Seasonally Adjusted
2020-12-01,38.27,KS,"Wichita, KS",Wichita,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita, KS (CBSA)",PENLISCOUYY48620,Monthly,Not Seasonally Adjusted
2021-01-01,33.76,KS,"Wichita, KS",Wichita,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita, KS (CBSA)",PENLISCOUYY48620,Monthly,Not Seasonally Adjusted
2021-02-01,21.81,KS,"Wichita, KS",Wichita,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita, KS (CBSA)",PENLISCOUYY48620,Monthly,Not Seasonally Adjusted
2021-03-01,6.51,KS,"Wichita, KS",Wichita,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita, KS (CBSA)",PENLISCOUYY48620,Monthly,Not Seasonally Adjusted
2021-04-01,21.98,KS,"Wichita, KS",Wichita,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita, KS (CBSA)",PENLISCOUYY48620,Monthly,Not Seasonally Adjusted
2021-05-01,9.34,KS,"Wichita, KS",Wichita,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita, KS (CBSA)",PENLISCOUYY48620,Monthly,Not Seasonally Adjusted
2021-06-01,-0.76,KS,"Wichita, KS",Wichita,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita, KS (CBSA)",PENLISCOUYY48620,Monthly,Not Seasonally Adjusted
2021-07-01,0.71,KS,"Wichita, KS",Wichita,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita, KS (CBSA)",PENLISCOUYY48620,Monthly,Not Seasonally Adjusted
2021-08-01,-2.14,KS,"Wichita, KS",Wichita,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita, KS (CBSA)",PENLISCOUYY48620,Monthly,Not Seasonally Adjusted
2021-09-01,-10.19,KS,"Wichita, KS",Wichita,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita, KS (CBSA)",PENLISCOUYY48620,Monthly,Not Seasonally Adjusted
2021-10-01,-3.44,KS,"Wichita, KS",Wichita,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita, KS (CBSA)",PENLISCOUYY48620,Monthly,Not Seasonally Adjusted
2021-11-01,1.89,KS,"Wichita, KS",Wichita,"Housing Inventory: Pending Listing Count Year-Over-Year in Wichita, KS (CBSA)",PENLISCOUYY48620,Monthly,Not Seasonally Adjusted
2017-07-01,-24.92,PA,"York-Hanover, PA",York,"Housing Inventory: Pending Listing Count Year-Over-Year in York-Hanover, PA (CBSA)",PENLISCOUYY49620,Monthly,Not Seasonally Adjusted
2017-08-01,-26.73,PA,"York-Hanover, PA",York,"Housing Inventory: Pending Listing Count Year-Over-Year in York-Hanover, PA (CBSA)",PENLISCOUYY49620,Monthly,Not Seasonally Adjusted
