date,Average Hourly Earnings of All Employees: Total Private,state,msa,city,title,id,frequency,seasonal_adjustment
2018-08-01,31.564263704893698,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2018-09-01,31.1870612987383,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2018-10-01,31.5611713369122,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2018-11-01,31.0365594570073,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2018-12-01,31.5340483929604,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2019-01-01,31.3485832712073,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2019-02-01,31.054095125496303,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2019-03-01,31.0272621373529,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2019-04-01,30.238634982421605,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2019-05-01,31.2141037625077,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2019-06-01,31.2330351836593,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2019-07-01,31.4137638921404,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2019-08-01,31.719600072017602,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2019-09-01,32.0462320258938,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2019-10-01,32.4367821241573,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2019-11-01,32.003114851465696,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2019-12-01,32.0239858821248,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2020-01-01,31.640138665135797,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2020-02-01,32.0251113569904,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2020-03-01,32.603305927495796,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2020-04-01,34.3373986097652,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2020-05-01,35.086142128278304,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2020-06-01,34.5386110561689,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2020-07-01,34.7825042659223,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2020-08-01,33.7563838506186,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2020-09-01,33.9392154146489,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2020-10-01,33.7732542615819,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2020-11-01,35.22353333273529,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2020-12-01,34.2774055582032,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2021-01-01,34.6656173274949,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2021-02-01,35.0897431224968,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2021-03-01,34.5228087995079,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2021-04-01,34.8972875969099,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2021-05-01,34.6194602546707,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2021-06-01,34.724251869847606,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2021-07-01,34.2391874651091,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2021-08-01,34.3647615482779,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2021-09-01,34.4601933725185,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2021-10-01,34.3666391949862,NJ,"Trenton-Princeton, NJ",Trenton,"Average Hourly Earnings of All Employees: Total Private in Trenton, NJ (MSA)",SMU34459400500000003SA,Monthly,Seasonally Adjusted
2011-01-01,20.0001112970242,NY,"Watertown-Fort Drum, NY",Watertown,"Average Hourly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000003SA,Monthly,Seasonally Adjusted
2011-02-01,19.415134990162603,NY,"Watertown-Fort Drum, NY",Watertown,"Average Hourly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000003SA,Monthly,Seasonally Adjusted
2011-03-01,19.1908388217443,NY,"Watertown-Fort Drum, NY",Watertown,"Average Hourly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000003SA,Monthly,Seasonally Adjusted
2011-04-01,18.6126258568912,NY,"Watertown-Fort Drum, NY",Watertown,"Average Hourly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000003SA,Monthly,Seasonally Adjusted
2011-05-01,19.0471256274785,NY,"Watertown-Fort Drum, NY",Watertown,"Average Hourly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000003SA,Monthly,Seasonally Adjusted
2011-06-01,18.7771176665455,NY,"Watertown-Fort Drum, NY",Watertown,"Average Hourly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000003SA,Monthly,Seasonally Adjusted
2011-07-01,19.0090987149881,NY,"Watertown-Fort Drum, NY",Watertown,"Average Hourly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000003SA,Monthly,Seasonally Adjusted
2011-08-01,18.8782392872595,NY,"Watertown-Fort Drum, NY",Watertown,"Average Hourly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000003SA,Monthly,Seasonally Adjusted
2011-09-01,18.857775232542,NY,"Watertown-Fort Drum, NY",Watertown,"Average Hourly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000003SA,Monthly,Seasonally Adjusted
2011-10-01,18.4710942400049,NY,"Watertown-Fort Drum, NY",Watertown,"Average Hourly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000003SA,Monthly,Seasonally Adjusted
2011-11-01,18.476854440587,NY,"Watertown-Fort Drum, NY",Watertown,"Average Hourly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000003SA,Monthly,Seasonally Adjusted
2011-12-01,18.8761216331375,NY,"Watertown-Fort Drum, NY",Watertown,"Average Hourly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000003SA,Monthly,Seasonally Adjusted
2012-01-01,18.542829267585798,NY,"Watertown-Fort Drum, NY",Watertown,"Average Hourly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000003SA,Monthly,Seasonally Adjusted
2012-02-01,18.733801837490603,NY,"Watertown-Fort Drum, NY",Watertown,"Average Hourly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000003SA,Monthly,Seasonally Adjusted
2012-03-01,18.5358554592579,NY,"Watertown-Fort Drum, NY",Watertown,"Average Hourly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000003SA,Monthly,Seasonally Adjusted
2012-04-01,19.1814800757304,NY,"Watertown-Fort Drum, NY",Watertown,"Average Hourly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000003SA,Monthly,Seasonally Adjusted
2012-05-01,19.650878223756198,NY,"Watertown-Fort Drum, NY",Watertown,"Average Hourly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000003SA,Monthly,Seasonally Adjusted
2012-06-01,19.613487927216802,NY,"Watertown-Fort Drum, NY",Watertown,"Average Hourly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000003SA,Monthly,Seasonally Adjusted
2012-07-01,19.6514940397439,NY,"Watertown-Fort Drum, NY",Watertown,"Average Hourly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000003SA,Monthly,Seasonally Adjusted
2012-08-01,19.7531193119154,NY,"Watertown-Fort Drum, NY",Watertown,"Average Hourly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000003SA,Monthly,Seasonally Adjusted
2012-09-01,19.6996658158206,NY,"Watertown-Fort Drum, NY",Watertown,"Average Hourly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000003SA,Monthly,Seasonally Adjusted
2012-10-01,19.4450855286949,NY,"Watertown-Fort Drum, NY",Watertown,"Average Hourly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000003SA,Monthly,Seasonally Adjusted
2012-11-01,19.8896442321157,NY,"Watertown-Fort Drum, NY",Watertown,"Average Hourly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000003SA,Monthly,Seasonally Adjusted
2012-12-01,19.7079685023706,NY,"Watertown-Fort Drum, NY",Watertown,"Average Hourly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000003SA,Monthly,Seasonally Adjusted
2013-01-01,19.5976418569406,NY,"Watertown-Fort Drum, NY",Watertown,"Average Hourly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000003SA,Monthly,Seasonally Adjusted
2013-02-01,19.1028218788791,NY,"Watertown-Fort Drum, NY",Watertown,"Average Hourly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000003SA,Monthly,Seasonally Adjusted
2013-03-01,19.9446162763708,NY,"Watertown-Fort Drum, NY",Watertown,"Average Hourly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000003SA,Monthly,Seasonally Adjusted
2013-04-01,19.7053780771643,NY,"Watertown-Fort Drum, NY",Watertown,"Average Hourly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000003SA,Monthly,Seasonally Adjusted
2013-05-01,19.7220358100667,NY,"Watertown-Fort Drum, NY",Watertown,"Average Hourly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000003SA,Monthly,Seasonally Adjusted
2013-06-01,19.8826605385298,NY,"Watertown-Fort Drum, NY",Watertown,"Average Hourly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000003SA,Monthly,Seasonally Adjusted
2013-07-01,19.964290696332604,NY,"Watertown-Fort Drum, NY",Watertown,"Average Hourly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000003SA,Monthly,Seasonally Adjusted
2013-08-01,20.8522804927829,NY,"Watertown-Fort Drum, NY",Watertown,"Average Hourly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000003SA,Monthly,Seasonally Adjusted
2013-09-01,20.0466400684609,NY,"Watertown-Fort Drum, NY",Watertown,"Average Hourly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000003SA,Monthly,Seasonally Adjusted
2013-10-01,20.6920643722539,NY,"Watertown-Fort Drum, NY",Watertown,"Average Hourly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000003SA,Monthly,Seasonally Adjusted
2013-11-01,20.5621241680881,NY,"Watertown-Fort Drum, NY",Watertown,"Average Hourly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000003SA,Monthly,Seasonally Adjusted
2013-12-01,19.7517694463474,NY,"Watertown-Fort Drum, NY",Watertown,"Average Hourly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000003SA,Monthly,Seasonally Adjusted
2014-01-01,20.0219053062515,NY,"Watertown-Fort Drum, NY",Watertown,"Average Hourly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000003SA,Monthly,Seasonally Adjusted
2014-02-01,20.1032716312763,NY,"Watertown-Fort Drum, NY",Watertown,"Average Hourly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000003SA,Monthly,Seasonally Adjusted
2014-03-01,19.7561105845501,NY,"Watertown-Fort Drum, NY",Watertown,"Average Hourly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000003SA,Monthly,Seasonally Adjusted
2014-04-01,19.7121358066215,NY,"Watertown-Fort Drum, NY",Watertown,"Average Hourly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000003SA,Monthly,Seasonally Adjusted
2014-05-01,19.2669959493869,NY,"Watertown-Fort Drum, NY",Watertown,"Average Hourly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000003SA,Monthly,Seasonally Adjusted
2014-06-01,19.340805517789303,NY,"Watertown-Fort Drum, NY",Watertown,"Average Hourly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000003SA,Monthly,Seasonally Adjusted
2014-07-01,18.9519628988072,NY,"Watertown-Fort Drum, NY",Watertown,"Average Hourly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000003SA,Monthly,Seasonally Adjusted
2014-08-01,18.9231602904375,NY,"Watertown-Fort Drum, NY",Watertown,"Average Hourly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000003SA,Monthly,Seasonally Adjusted
2014-09-01,19.515397270543698,NY,"Watertown-Fort Drum, NY",Watertown,"Average Hourly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000003SA,Monthly,Seasonally Adjusted
2014-10-01,18.9670333882728,NY,"Watertown-Fort Drum, NY",Watertown,"Average Hourly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000003SA,Monthly,Seasonally Adjusted
2014-11-01,18.884635212862502,NY,"Watertown-Fort Drum, NY",Watertown,"Average Hourly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000003SA,Monthly,Seasonally Adjusted
2014-12-01,19.374452170557802,NY,"Watertown-Fort Drum, NY",Watertown,"Average Hourly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000003SA,Monthly,Seasonally Adjusted
2015-01-01,19.3192402715756,NY,"Watertown-Fort Drum, NY",Watertown,"Average Hourly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000003SA,Monthly,Seasonally Adjusted
2015-02-01,19.610341105316397,NY,"Watertown-Fort Drum, NY",Watertown,"Average Hourly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000003SA,Monthly,Seasonally Adjusted
2015-03-01,19.9054079731568,NY,"Watertown-Fort Drum, NY",Watertown,"Average Hourly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000003SA,Monthly,Seasonally Adjusted
2015-04-01,20.238763751083898,NY,"Watertown-Fort Drum, NY",Watertown,"Average Hourly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000003SA,Monthly,Seasonally Adjusted
2015-05-01,20.4689965187316,NY,"Watertown-Fort Drum, NY",Watertown,"Average Hourly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000003SA,Monthly,Seasonally Adjusted
2015-06-01,20.7066000965593,NY,"Watertown-Fort Drum, NY",Watertown,"Average Hourly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000003SA,Monthly,Seasonally Adjusted
2015-07-01,20.8224691157574,NY,"Watertown-Fort Drum, NY",Watertown,"Average Hourly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000003SA,Monthly,Seasonally Adjusted
