date,Average Weekly Earnings of All Employees: Total Private,state,msa,city,title,id,frequency,seasonal_adjustment
2017-11-01,738.798696237142,NY,"Watertown-Fort Drum, NY",Watertown,"Average Weekly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000011SA,Monthly,Seasonally Adjusted
2017-12-01,737.543209992554,NY,"Watertown-Fort Drum, NY",Watertown,"Average Weekly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000011SA,Monthly,Seasonally Adjusted
2018-01-01,744.8644144078951,NY,"Watertown-Fort Drum, NY",Watertown,"Average Weekly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000011SA,Monthly,Seasonally Adjusted
2018-02-01,747.139089303725,NY,"Watertown-Fort Drum, NY",Watertown,"Average Weekly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000011SA,Monthly,Seasonally Adjusted
2018-03-01,739.023621351966,NY,"Watertown-Fort Drum, NY",Watertown,"Average Weekly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000011SA,Monthly,Seasonally Adjusted
2018-04-01,733.4309530507561,NY,"Watertown-Fort Drum, NY",Watertown,"Average Weekly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000011SA,Monthly,Seasonally Adjusted
2018-05-01,759.829000036967,NY,"Watertown-Fort Drum, NY",Watertown,"Average Weekly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000011SA,Monthly,Seasonally Adjusted
2018-06-01,783.447949367792,NY,"Watertown-Fort Drum, NY",Watertown,"Average Weekly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000011SA,Monthly,Seasonally Adjusted
2018-07-01,793.171918421531,NY,"Watertown-Fort Drum, NY",Watertown,"Average Weekly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000011SA,Monthly,Seasonally Adjusted
2018-08-01,786.850073091649,NY,"Watertown-Fort Drum, NY",Watertown,"Average Weekly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000011SA,Monthly,Seasonally Adjusted
2018-09-01,803.7604909022971,NY,"Watertown-Fort Drum, NY",Watertown,"Average Weekly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000011SA,Monthly,Seasonally Adjusted
2018-10-01,803.848212057992,NY,"Watertown-Fort Drum, NY",Watertown,"Average Weekly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000011SA,Monthly,Seasonally Adjusted
2018-11-01,819.661713619224,NY,"Watertown-Fort Drum, NY",Watertown,"Average Weekly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000011SA,Monthly,Seasonally Adjusted
2018-12-01,841.040346012715,NY,"Watertown-Fort Drum, NY",Watertown,"Average Weekly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000011SA,Monthly,Seasonally Adjusted
2019-01-01,834.9081168070489,NY,"Watertown-Fort Drum, NY",Watertown,"Average Weekly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000011SA,Monthly,Seasonally Adjusted
2019-02-01,840.0492709744701,NY,"Watertown-Fort Drum, NY",Watertown,"Average Weekly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000011SA,Monthly,Seasonally Adjusted
2019-03-01,843.7045752436591,NY,"Watertown-Fort Drum, NY",Watertown,"Average Weekly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000011SA,Monthly,Seasonally Adjusted
2019-04-01,847.607235742609,NY,"Watertown-Fort Drum, NY",Watertown,"Average Weekly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000011SA,Monthly,Seasonally Adjusted
2019-05-01,839.178882663537,NY,"Watertown-Fort Drum, NY",Watertown,"Average Weekly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000011SA,Monthly,Seasonally Adjusted
2019-06-01,854.9139143140491,NY,"Watertown-Fort Drum, NY",Watertown,"Average Weekly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000011SA,Monthly,Seasonally Adjusted
2019-07-01,820.5367077527451,NY,"Watertown-Fort Drum, NY",Watertown,"Average Weekly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000011SA,Monthly,Seasonally Adjusted
2019-08-01,815.8296981408851,NY,"Watertown-Fort Drum, NY",Watertown,"Average Weekly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000011SA,Monthly,Seasonally Adjusted
2019-09-01,785.2065672120469,NY,"Watertown-Fort Drum, NY",Watertown,"Average Weekly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000011SA,Monthly,Seasonally Adjusted
2019-10-01,796.5605877133279,NY,"Watertown-Fort Drum, NY",Watertown,"Average Weekly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000011SA,Monthly,Seasonally Adjusted
2019-11-01,809.2325807129539,NY,"Watertown-Fort Drum, NY",Watertown,"Average Weekly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000011SA,Monthly,Seasonally Adjusted
2019-12-01,791.375408591568,NY,"Watertown-Fort Drum, NY",Watertown,"Average Weekly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000011SA,Monthly,Seasonally Adjusted
2020-01-01,784.071713332554,NY,"Watertown-Fort Drum, NY",Watertown,"Average Weekly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000011SA,Monthly,Seasonally Adjusted
2020-02-01,788.550438435302,NY,"Watertown-Fort Drum, NY",Watertown,"Average Weekly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000011SA,Monthly,Seasonally Adjusted
2020-03-01,782.104921637312,NY,"Watertown-Fort Drum, NY",Watertown,"Average Weekly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000011SA,Monthly,Seasonally Adjusted
2020-04-01,902.132978132149,NY,"Watertown-Fort Drum, NY",Watertown,"Average Weekly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000011SA,Monthly,Seasonally Adjusted
2020-05-01,866.563626207428,NY,"Watertown-Fort Drum, NY",Watertown,"Average Weekly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000011SA,Monthly,Seasonally Adjusted
2020-06-01,869.2450719575281,NY,"Watertown-Fort Drum, NY",Watertown,"Average Weekly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000011SA,Monthly,Seasonally Adjusted
2020-07-01,882.163931817818,NY,"Watertown-Fort Drum, NY",Watertown,"Average Weekly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000011SA,Monthly,Seasonally Adjusted
2020-08-01,884.9997474668919,NY,"Watertown-Fort Drum, NY",Watertown,"Average Weekly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000011SA,Monthly,Seasonally Adjusted
2020-09-01,879.9218002257879,NY,"Watertown-Fort Drum, NY",Watertown,"Average Weekly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000011SA,Monthly,Seasonally Adjusted
2020-10-01,886.131659391095,NY,"Watertown-Fort Drum, NY",Watertown,"Average Weekly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000011SA,Monthly,Seasonally Adjusted
2020-11-01,890.542784679917,NY,"Watertown-Fort Drum, NY",Watertown,"Average Weekly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000011SA,Monthly,Seasonally Adjusted
2020-12-01,890.673307523249,NY,"Watertown-Fort Drum, NY",Watertown,"Average Weekly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000011SA,Monthly,Seasonally Adjusted
2021-01-01,904.3840971898551,NY,"Watertown-Fort Drum, NY",Watertown,"Average Weekly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000011SA,Monthly,Seasonally Adjusted
2021-02-01,919.096800921619,NY,"Watertown-Fort Drum, NY",Watertown,"Average Weekly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000011SA,Monthly,Seasonally Adjusted
2021-03-01,922.753744609378,NY,"Watertown-Fort Drum, NY",Watertown,"Average Weekly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000011SA,Monthly,Seasonally Adjusted
2021-04-01,920.966798350804,NY,"Watertown-Fort Drum, NY",Watertown,"Average Weekly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000011SA,Monthly,Seasonally Adjusted
2021-05-01,933.419751274391,NY,"Watertown-Fort Drum, NY",Watertown,"Average Weekly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000011SA,Monthly,Seasonally Adjusted
2021-06-01,934.626972555666,NY,"Watertown-Fort Drum, NY",Watertown,"Average Weekly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000011SA,Monthly,Seasonally Adjusted
2021-07-01,945.399053027475,NY,"Watertown-Fort Drum, NY",Watertown,"Average Weekly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000011SA,Monthly,Seasonally Adjusted
2021-08-01,965.860653337935,NY,"Watertown-Fort Drum, NY",Watertown,"Average Weekly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000011SA,Monthly,Seasonally Adjusted
2021-09-01,956.8985793601511,NY,"Watertown-Fort Drum, NY",Watertown,"Average Weekly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000011SA,Monthly,Seasonally Adjusted
2021-10-01,948.536633077681,NY,"Watertown-Fort Drum, NY",Watertown,"Average Weekly Earnings of All Employees: Total Private in Watertown-Fort Drum, NY (MSA)",SMU36480600500000011SA,Monthly,Seasonally Adjusted
2007-01-01,662.473862738499,KS,"Wichita, KS",Wichita,"Average Weekly Earnings of All Employees: Total Private in Wichita, KS (MSA)",SMU20486200500000011SA,Monthly,Seasonally Adjusted
2007-02-01,651.592068013912,KS,"Wichita, KS",Wichita,"Average Weekly Earnings of All Employees: Total Private in Wichita, KS (MSA)",SMU20486200500000011SA,Monthly,Seasonally Adjusted
2007-03-01,668.461964532151,KS,"Wichita, KS",Wichita,"Average Weekly Earnings of All Employees: Total Private in Wichita, KS (MSA)",SMU20486200500000011SA,Monthly,Seasonally Adjusted
2007-04-01,666.6412487932901,KS,"Wichita, KS",Wichita,"Average Weekly Earnings of All Employees: Total Private in Wichita, KS (MSA)",SMU20486200500000011SA,Monthly,Seasonally Adjusted
2007-05-01,718.6097264069591,KS,"Wichita, KS",Wichita,"Average Weekly Earnings of All Employees: Total Private in Wichita, KS (MSA)",SMU20486200500000011SA,Monthly,Seasonally Adjusted
2007-06-01,680.158594986631,KS,"Wichita, KS",Wichita,"Average Weekly Earnings of All Employees: Total Private in Wichita, KS (MSA)",SMU20486200500000011SA,Monthly,Seasonally Adjusted
2007-07-01,682.3752210150969,KS,"Wichita, KS",Wichita,"Average Weekly Earnings of All Employees: Total Private in Wichita, KS (MSA)",SMU20486200500000011SA,Monthly,Seasonally Adjusted
2007-08-01,668.16545169972,KS,"Wichita, KS",Wichita,"Average Weekly Earnings of All Employees: Total Private in Wichita, KS (MSA)",SMU20486200500000011SA,Monthly,Seasonally Adjusted
2007-09-01,701.0214319526981,KS,"Wichita, KS",Wichita,"Average Weekly Earnings of All Employees: Total Private in Wichita, KS (MSA)",SMU20486200500000011SA,Monthly,Seasonally Adjusted
2007-10-01,714.089035750887,KS,"Wichita, KS",Wichita,"Average Weekly Earnings of All Employees: Total Private in Wichita, KS (MSA)",SMU20486200500000011SA,Monthly,Seasonally Adjusted
2007-11-01,711.289887477049,KS,"Wichita, KS",Wichita,"Average Weekly Earnings of All Employees: Total Private in Wichita, KS (MSA)",SMU20486200500000011SA,Monthly,Seasonally Adjusted
2007-12-01,718.20508072222,KS,"Wichita, KS",Wichita,"Average Weekly Earnings of All Employees: Total Private in Wichita, KS (MSA)",SMU20486200500000011SA,Monthly,Seasonally Adjusted
2008-01-01,701.166834981677,KS,"Wichita, KS",Wichita,"Average Weekly Earnings of All Employees: Total Private in Wichita, KS (MSA)",SMU20486200500000011SA,Monthly,Seasonally Adjusted
2008-02-01,705.188940797261,KS,"Wichita, KS",Wichita,"Average Weekly Earnings of All Employees: Total Private in Wichita, KS (MSA)",SMU20486200500000011SA,Monthly,Seasonally Adjusted
2008-03-01,703.1861266628999,KS,"Wichita, KS",Wichita,"Average Weekly Earnings of All Employees: Total Private in Wichita, KS (MSA)",SMU20486200500000011SA,Monthly,Seasonally Adjusted
2008-04-01,729.948196320399,KS,"Wichita, KS",Wichita,"Average Weekly Earnings of All Employees: Total Private in Wichita, KS (MSA)",SMU20486200500000011SA,Monthly,Seasonally Adjusted
2008-05-01,709.548843975167,KS,"Wichita, KS",Wichita,"Average Weekly Earnings of All Employees: Total Private in Wichita, KS (MSA)",SMU20486200500000011SA,Monthly,Seasonally Adjusted
2008-06-01,701.326557148524,KS,"Wichita, KS",Wichita,"Average Weekly Earnings of All Employees: Total Private in Wichita, KS (MSA)",SMU20486200500000011SA,Monthly,Seasonally Adjusted
2008-07-01,707.488534835932,KS,"Wichita, KS",Wichita,"Average Weekly Earnings of All Employees: Total Private in Wichita, KS (MSA)",SMU20486200500000011SA,Monthly,Seasonally Adjusted
2008-08-01,707.6624237006951,KS,"Wichita, KS",Wichita,"Average Weekly Earnings of All Employees: Total Private in Wichita, KS (MSA)",SMU20486200500000011SA,Monthly,Seasonally Adjusted
2008-09-01,704.696766766468,KS,"Wichita, KS",Wichita,"Average Weekly Earnings of All Employees: Total Private in Wichita, KS (MSA)",SMU20486200500000011SA,Monthly,Seasonally Adjusted
2008-10-01,688.21091248502,KS,"Wichita, KS",Wichita,"Average Weekly Earnings of All Employees: Total Private in Wichita, KS (MSA)",SMU20486200500000011SA,Monthly,Seasonally Adjusted
2008-11-01,716.66597901555,KS,"Wichita, KS",Wichita,"Average Weekly Earnings of All Employees: Total Private in Wichita, KS (MSA)",SMU20486200500000011SA,Monthly,Seasonally Adjusted
2008-12-01,716.902969338517,KS,"Wichita, KS",Wichita,"Average Weekly Earnings of All Employees: Total Private in Wichita, KS (MSA)",SMU20486200500000011SA,Monthly,Seasonally Adjusted
2009-01-01,718.817703683147,KS,"Wichita, KS",Wichita,"Average Weekly Earnings of All Employees: Total Private in Wichita, KS (MSA)",SMU20486200500000011SA,Monthly,Seasonally Adjusted
2009-02-01,723.227286370739,KS,"Wichita, KS",Wichita,"Average Weekly Earnings of All Employees: Total Private in Wichita, KS (MSA)",SMU20486200500000011SA,Monthly,Seasonally Adjusted
2009-03-01,726.79850539416,KS,"Wichita, KS",Wichita,"Average Weekly Earnings of All Employees: Total Private in Wichita, KS (MSA)",SMU20486200500000011SA,Monthly,Seasonally Adjusted
2009-04-01,705.4493857246449,KS,"Wichita, KS",Wichita,"Average Weekly Earnings of All Employees: Total Private in Wichita, KS (MSA)",SMU20486200500000011SA,Monthly,Seasonally Adjusted
2009-05-01,721.3468592793449,KS,"Wichita, KS",Wichita,"Average Weekly Earnings of All Employees: Total Private in Wichita, KS (MSA)",SMU20486200500000011SA,Monthly,Seasonally Adjusted
2009-06-01,739.612075195939,KS,"Wichita, KS",Wichita,"Average Weekly Earnings of All Employees: Total Private in Wichita, KS (MSA)",SMU20486200500000011SA,Monthly,Seasonally Adjusted
2009-07-01,745.516213963141,KS,"Wichita, KS",Wichita,"Average Weekly Earnings of All Employees: Total Private in Wichita, KS (MSA)",SMU20486200500000011SA,Monthly,Seasonally Adjusted
2009-08-01,744.6183043154131,KS,"Wichita, KS",Wichita,"Average Weekly Earnings of All Employees: Total Private in Wichita, KS (MSA)",SMU20486200500000011SA,Monthly,Seasonally Adjusted
2009-09-01,722.880671011172,KS,"Wichita, KS",Wichita,"Average Weekly Earnings of All Employees: Total Private in Wichita, KS (MSA)",SMU20486200500000011SA,Monthly,Seasonally Adjusted
2009-10-01,771.352666554142,KS,"Wichita, KS",Wichita,"Average Weekly Earnings of All Employees: Total Private in Wichita, KS (MSA)",SMU20486200500000011SA,Monthly,Seasonally Adjusted
2009-11-01,781.845249725784,KS,"Wichita, KS",Wichita,"Average Weekly Earnings of All Employees: Total Private in Wichita, KS (MSA)",SMU20486200500000011SA,Monthly,Seasonally Adjusted
2009-12-01,776.901646696826,KS,"Wichita, KS",Wichita,"Average Weekly Earnings of All Employees: Total Private in Wichita, KS (MSA)",SMU20486200500000011SA,Monthly,Seasonally Adjusted
2010-01-01,743.708402068615,KS,"Wichita, KS",Wichita,"Average Weekly Earnings of All Employees: Total Private in Wichita, KS (MSA)",SMU20486200500000011SA,Monthly,Seasonally Adjusted
2010-02-01,752.466022509126,KS,"Wichita, KS",Wichita,"Average Weekly Earnings of All Employees: Total Private in Wichita, KS (MSA)",SMU20486200500000011SA,Monthly,Seasonally Adjusted
2010-03-01,748.521258137558,KS,"Wichita, KS",Wichita,"Average Weekly Earnings of All Employees: Total Private in Wichita, KS (MSA)",SMU20486200500000011SA,Monthly,Seasonally Adjusted
2010-04-01,756.632945684932,KS,"Wichita, KS",Wichita,"Average Weekly Earnings of All Employees: Total Private in Wichita, KS (MSA)",SMU20486200500000011SA,Monthly,Seasonally Adjusted
2010-05-01,783.171328161891,KS,"Wichita, KS",Wichita,"Average Weekly Earnings of All Employees: Total Private in Wichita, KS (MSA)",SMU20486200500000011SA,Monthly,Seasonally Adjusted
2010-06-01,749.4725110513659,KS,"Wichita, KS",Wichita,"Average Weekly Earnings of All Employees: Total Private in Wichita, KS (MSA)",SMU20486200500000011SA,Monthly,Seasonally Adjusted
2010-07-01,739.835335114368,KS,"Wichita, KS",Wichita,"Average Weekly Earnings of All Employees: Total Private in Wichita, KS (MSA)",SMU20486200500000011SA,Monthly,Seasonally Adjusted
2010-08-01,754.589185076961,KS,"Wichita, KS",Wichita,"Average Weekly Earnings of All Employees: Total Private in Wichita, KS (MSA)",SMU20486200500000011SA,Monthly,Seasonally Adjusted
2010-09-01,753.2074609866299,KS,"Wichita, KS",Wichita,"Average Weekly Earnings of All Employees: Total Private in Wichita, KS (MSA)",SMU20486200500000011SA,Monthly,Seasonally Adjusted
2010-10-01,757.3863963481599,KS,"Wichita, KS",Wichita,"Average Weekly Earnings of All Employees: Total Private in Wichita, KS (MSA)",SMU20486200500000011SA,Monthly,Seasonally Adjusted
