date,All Employees: Accommodation and Food Services,state,msa,city,title,id,frequency,seasonal_adjustment
2001-04-01,452.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
2001-05-01,455,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
2001-06-01,454.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
2001-07-01,454.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
2001-08-01,457.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
2001-09-01,455.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
2001-10-01,443.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
2001-11-01,446.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
2001-12-01,447.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
2002-01-01,444.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
2002-02-01,447.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
2002-03-01,449.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
2002-04-01,452.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
2002-05-01,452.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
2002-06-01,452.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
2002-07-01,450.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
2002-08-01,452.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
2002-09-01,452.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
2002-10-01,455.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
2002-11-01,457.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
2002-12-01,457.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
2003-01-01,465.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
2003-02-01,464.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
2003-03-01,462.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
2003-04-01,463.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
2003-05-01,463.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
2003-06-01,463.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
2003-07-01,467.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
2003-08-01,466.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
2003-09-01,470.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
2003-10-01,470.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
2003-11-01,472.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
2003-12-01,471.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
2004-01-01,473,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
2004-02-01,472.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
2004-03-01,473.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
2004-04-01,473.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
2004-05-01,475.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
2004-06-01,477.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
2004-07-01,482.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
2004-08-01,482.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
2004-09-01,481.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
2004-10-01,481.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
2004-11-01,482.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
2004-12-01,483.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
2005-01-01,483.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
2005-02-01,484.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
2005-03-01,485.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
2005-04-01,488.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
2005-05-01,487.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
2005-06-01,488.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
2005-07-01,488.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
2005-08-01,489.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
2005-09-01,490.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
2005-10-01,485.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
2005-11-01,488.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
2005-12-01,489.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
2006-01-01,492.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
2006-02-01,493.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
2006-03-01,498.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
2006-04-01,493.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
2006-05-01,497.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
2006-06-01,499.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
2006-07-01,500.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
2006-08-01,501.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
2006-09-01,502.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
2006-10-01,501.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
2006-11-01,507,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
2006-12-01,509.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
2007-01-01,509.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
2007-02-01,511.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
2007-03-01,512,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
2007-04-01,512.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
2007-05-01,514.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Accommodation and Food Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356207072000001SA,Monthly,Seasonally Adjusted
