date,Housing Inventory: Price Reduced Count Year-Over-Year,state,msa,city,title,id,frequency,seasonal_adjustment
2017-09-01,11.86,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Price Reduced Count Year-Over-Year in Kennewick-Richland, WA (CBSA)",PRIREDCOUYY28420,Monthly,Not Seasonally Adjusted
2017-10-01,11.11,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Price Reduced Count Year-Over-Year in Kennewick-Richland, WA (CBSA)",PRIREDCOUYY28420,Monthly,Not Seasonally Adjusted
2017-11-01,15.22,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Price Reduced Count Year-Over-Year in Kennewick-Richland, WA (CBSA)",PRIREDCOUYY28420,Monthly,Not Seasonally Adjusted
2017-12-01,42.11,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Price Reduced Count Year-Over-Year in Kennewick-Richland, WA (CBSA)",PRIREDCOUYY28420,Monthly,Not Seasonally Adjusted
2018-01-01,105.88,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Price Reduced Count Year-Over-Year in Kennewick-Richland, WA (CBSA)",PRIREDCOUYY28420,Monthly,Not Seasonally Adjusted
2018-02-01,58.82,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Price Reduced Count Year-Over-Year in Kennewick-Richland, WA (CBSA)",PRIREDCOUYY28420,Monthly,Not Seasonally Adjusted
2018-03-01,65.0,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Price Reduced Count Year-Over-Year in Kennewick-Richland, WA (CBSA)",PRIREDCOUYY28420,Monthly,Not Seasonally Adjusted
2018-04-01,17.24,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Price Reduced Count Year-Over-Year in Kennewick-Richland, WA (CBSA)",PRIREDCOUYY28420,Monthly,Not Seasonally Adjusted
2018-05-01,20.0,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Price Reduced Count Year-Over-Year in Kennewick-Richland, WA (CBSA)",PRIREDCOUYY28420,Monthly,Not Seasonally Adjusted
2018-06-01,60.0,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Price Reduced Count Year-Over-Year in Kennewick-Richland, WA (CBSA)",PRIREDCOUYY28420,Monthly,Not Seasonally Adjusted
2018-07-01,21.28,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Price Reduced Count Year-Over-Year in Kennewick-Richland, WA (CBSA)",PRIREDCOUYY28420,Monthly,Not Seasonally Adjusted
2018-08-01,-16.67,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Price Reduced Count Year-Over-Year in Kennewick-Richland, WA (CBSA)",PRIREDCOUYY28420,Monthly,Not Seasonally Adjusted
2018-09-01,-1.52,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Price Reduced Count Year-Over-Year in Kennewick-Richland, WA (CBSA)",PRIREDCOUYY28420,Monthly,Not Seasonally Adjusted
2018-10-01,-14.29,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Price Reduced Count Year-Over-Year in Kennewick-Richland, WA (CBSA)",PRIREDCOUYY28420,Monthly,Not Seasonally Adjusted
2018-11-01,16.98,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Price Reduced Count Year-Over-Year in Kennewick-Richland, WA (CBSA)",PRIREDCOUYY28420,Monthly,Not Seasonally Adjusted
2018-12-01,25.93,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Price Reduced Count Year-Over-Year in Kennewick-Richland, WA (CBSA)",PRIREDCOUYY28420,Monthly,Not Seasonally Adjusted
2019-01-01,14.29,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Price Reduced Count Year-Over-Year in Kennewick-Richland, WA (CBSA)",PRIREDCOUYY28420,Monthly,Not Seasonally Adjusted
2019-02-01,-18.52,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Price Reduced Count Year-Over-Year in Kennewick-Richland, WA (CBSA)",PRIREDCOUYY28420,Monthly,Not Seasonally Adjusted
2019-03-01,-42.42,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Price Reduced Count Year-Over-Year in Kennewick-Richland, WA (CBSA)",PRIREDCOUYY28420,Monthly,Not Seasonally Adjusted
2019-04-01,-23.53,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Price Reduced Count Year-Over-Year in Kennewick-Richland, WA (CBSA)",PRIREDCOUYY28420,Monthly,Not Seasonally Adjusted
2019-05-01,-35.42,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Price Reduced Count Year-Over-Year in Kennewick-Richland, WA (CBSA)",PRIREDCOUYY28420,Monthly,Not Seasonally Adjusted
2019-06-01,-10.71,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Price Reduced Count Year-Over-Year in Kennewick-Richland, WA (CBSA)",PRIREDCOUYY28420,Monthly,Not Seasonally Adjusted
2019-07-01,-1.75,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Price Reduced Count Year-Over-Year in Kennewick-Richland, WA (CBSA)",PRIREDCOUYY28420,Monthly,Not Seasonally Adjusted
2019-08-01,21.82,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Price Reduced Count Year-Over-Year in Kennewick-Richland, WA (CBSA)",PRIREDCOUYY28420,Monthly,Not Seasonally Adjusted
2019-09-01,15.38,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Price Reduced Count Year-Over-Year in Kennewick-Richland, WA (CBSA)",PRIREDCOUYY28420,Monthly,Not Seasonally Adjusted
2019-10-01,5.0,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Price Reduced Count Year-Over-Year in Kennewick-Richland, WA (CBSA)",PRIREDCOUYY28420,Monthly,Not Seasonally Adjusted
2019-11-01,-20.97,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Price Reduced Count Year-Over-Year in Kennewick-Richland, WA (CBSA)",PRIREDCOUYY28420,Monthly,Not Seasonally Adjusted
2019-12-01,-38.24,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Price Reduced Count Year-Over-Year in Kennewick-Richland, WA (CBSA)",PRIREDCOUYY28420,Monthly,Not Seasonally Adjusted
2020-01-01,-37.5,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Price Reduced Count Year-Over-Year in Kennewick-Richland, WA (CBSA)",PRIREDCOUYY28420,Monthly,Not Seasonally Adjusted
2020-02-01,9.09,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Price Reduced Count Year-Over-Year in Kennewick-Richland, WA (CBSA)",PRIREDCOUYY28420,Monthly,Not Seasonally Adjusted
2020-03-01,52.63,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Price Reduced Count Year-Over-Year in Kennewick-Richland, WA (CBSA)",PRIREDCOUYY28420,Monthly,Not Seasonally Adjusted
2020-04-01,-26.92,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Price Reduced Count Year-Over-Year in Kennewick-Richland, WA (CBSA)",PRIREDCOUYY28420,Monthly,Not Seasonally Adjusted
2020-05-01,-22.58,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Price Reduced Count Year-Over-Year in Kennewick-Richland, WA (CBSA)",PRIREDCOUYY28420,Monthly,Not Seasonally Adjusted
2020-06-01,-46.0,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Price Reduced Count Year-Over-Year in Kennewick-Richland, WA (CBSA)",PRIREDCOUYY28420,Monthly,Not Seasonally Adjusted
2020-07-01,-44.64,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Price Reduced Count Year-Over-Year in Kennewick-Richland, WA (CBSA)",PRIREDCOUYY28420,Monthly,Not Seasonally Adjusted
2020-08-01,-55.22,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Price Reduced Count Year-Over-Year in Kennewick-Richland, WA (CBSA)",PRIREDCOUYY28420,Monthly,Not Seasonally Adjusted
2020-09-01,-65.33,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Price Reduced Count Year-Over-Year in Kennewick-Richland, WA (CBSA)",PRIREDCOUYY28420,Monthly,Not Seasonally Adjusted
2020-10-01,-58.73,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Price Reduced Count Year-Over-Year in Kennewick-Richland, WA (CBSA)",PRIREDCOUYY28420,Monthly,Not Seasonally Adjusted
2020-11-01,-44.9,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Price Reduced Count Year-Over-Year in Kennewick-Richland, WA (CBSA)",PRIREDCOUYY28420,Monthly,Not Seasonally Adjusted
2020-12-01,-42.86,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Price Reduced Count Year-Over-Year in Kennewick-Richland, WA (CBSA)",PRIREDCOUYY28420,Monthly,Not Seasonally Adjusted
2021-01-01,-68.0,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Price Reduced Count Year-Over-Year in Kennewick-Richland, WA (CBSA)",PRIREDCOUYY28420,Monthly,Not Seasonally Adjusted
2021-02-01,-66.67,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Price Reduced Count Year-Over-Year in Kennewick-Richland, WA (CBSA)",PRIREDCOUYY28420,Monthly,Not Seasonally Adjusted
2021-03-01,-68.97,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Price Reduced Count Year-Over-Year in Kennewick-Richland, WA (CBSA)",PRIREDCOUYY28420,Monthly,Not Seasonally Adjusted
2021-04-01,-73.68,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Price Reduced Count Year-Over-Year in Kennewick-Richland, WA (CBSA)",PRIREDCOUYY28420,Monthly,Not Seasonally Adjusted
2021-05-01,-58.33,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Price Reduced Count Year-Over-Year in Kennewick-Richland, WA (CBSA)",PRIREDCOUYY28420,Monthly,Not Seasonally Adjusted
2021-06-01,-59.26,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Price Reduced Count Year-Over-Year in Kennewick-Richland, WA (CBSA)",PRIREDCOUYY28420,Monthly,Not Seasonally Adjusted
2021-07-01,-70.97,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Price Reduced Count Year-Over-Year in Kennewick-Richland, WA (CBSA)",PRIREDCOUYY28420,Monthly,Not Seasonally Adjusted
2021-08-01,-50.0,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Price Reduced Count Year-Over-Year in Kennewick-Richland, WA (CBSA)",PRIREDCOUYY28420,Monthly,Not Seasonally Adjusted
2021-09-01,-26.92,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Price Reduced Count Year-Over-Year in Kennewick-Richland, WA (CBSA)",PRIREDCOUYY28420,Monthly,Not Seasonally Adjusted
2021-10-01,0.0,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Price Reduced Count Year-Over-Year in Kennewick-Richland, WA (CBSA)",PRIREDCOUYY28420,Monthly,Not Seasonally Adjusted
2021-11-01,-29.63,WA,"Kennewick-Richland, WA",Kennewick,"Housing Inventory: Price Reduced Count Year-Over-Year in Kennewick-Richland, WA (CBSA)",PRIREDCOUYY28420,Monthly,Not Seasonally Adjusted
2017-07-01,-41.18,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Price Reduced Count Year-Over-Year in Lewiston, ID-WA (CBSA)",PRIREDCOUYY30300,Monthly,Not Seasonally Adjusted
2017-08-01,-13.33,ID,"Lewiston, ID-WA",Lewiston,"Housing Inventory: Price Reduced Count Year-Over-Year in Lewiston, ID-WA (CBSA)",PRIREDCOUYY30300,Monthly,Not Seasonally Adjusted
