date,All Employees: Retail Trade: General Merchandise Stores,state,msa,city,title,id,frequency,seasonal_adjustment
1997-02-01,112.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: General Merchandise Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245200001SA,Monthly,Seasonally Adjusted
1997-03-01,114.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: General Merchandise Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245200001SA,Monthly,Seasonally Adjusted
1997-04-01,112.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: General Merchandise Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245200001SA,Monthly,Seasonally Adjusted
1997-05-01,111,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: General Merchandise Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245200001SA,Monthly,Seasonally Adjusted
1997-06-01,111.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: General Merchandise Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245200001SA,Monthly,Seasonally Adjusted
1997-07-01,109.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: General Merchandise Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245200001SA,Monthly,Seasonally Adjusted
1997-08-01,108.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: General Merchandise Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245200001SA,Monthly,Seasonally Adjusted
1997-09-01,109,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: General Merchandise Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245200001SA,Monthly,Seasonally Adjusted
1997-10-01,109.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: General Merchandise Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245200001SA,Monthly,Seasonally Adjusted
1997-11-01,108.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: General Merchandise Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245200001SA,Monthly,Seasonally Adjusted
1997-12-01,109.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: General Merchandise Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245200001SA,Monthly,Seasonally Adjusted
1998-01-01,109.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: General Merchandise Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245200001SA,Monthly,Seasonally Adjusted
1998-02-01,112.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: General Merchandise Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245200001SA,Monthly,Seasonally Adjusted
1998-03-01,111.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: General Merchandise Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245200001SA,Monthly,Seasonally Adjusted
1998-04-01,110.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: General Merchandise Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245200001SA,Monthly,Seasonally Adjusted
1998-05-01,111.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: General Merchandise Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245200001SA,Monthly,Seasonally Adjusted
1998-06-01,111.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: General Merchandise Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245200001SA,Monthly,Seasonally Adjusted
1998-07-01,112.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: General Merchandise Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245200001SA,Monthly,Seasonally Adjusted
1998-08-01,112.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: General Merchandise Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245200001SA,Monthly,Seasonally Adjusted
1998-09-01,112.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: General Merchandise Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245200001SA,Monthly,Seasonally Adjusted
1998-10-01,114.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: General Merchandise Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245200001SA,Monthly,Seasonally Adjusted
1998-11-01,113.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: General Merchandise Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245200001SA,Monthly,Seasonally Adjusted
1998-12-01,112.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: General Merchandise Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245200001SA,Monthly,Seasonally Adjusted
1999-01-01,111.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: General Merchandise Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245200001SA,Monthly,Seasonally Adjusted
1999-02-01,110.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: General Merchandise Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245200001SA,Monthly,Seasonally Adjusted
1999-03-01,110.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: General Merchandise Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245200001SA,Monthly,Seasonally Adjusted
1999-04-01,110.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: General Merchandise Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245200001SA,Monthly,Seasonally Adjusted
1999-05-01,106,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: General Merchandise Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245200001SA,Monthly,Seasonally Adjusted
1999-06-01,106.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: General Merchandise Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245200001SA,Monthly,Seasonally Adjusted
1999-07-01,108,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: General Merchandise Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245200001SA,Monthly,Seasonally Adjusted
1999-08-01,108.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: General Merchandise Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245200001SA,Monthly,Seasonally Adjusted
1999-09-01,108.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: General Merchandise Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245200001SA,Monthly,Seasonally Adjusted
1999-10-01,109,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: General Merchandise Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245200001SA,Monthly,Seasonally Adjusted
1999-11-01,111,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: General Merchandise Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245200001SA,Monthly,Seasonally Adjusted
1999-12-01,110.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: General Merchandise Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245200001SA,Monthly,Seasonally Adjusted
2000-01-01,113.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: General Merchandise Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245200001SA,Monthly,Seasonally Adjusted
2000-02-01,113.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: General Merchandise Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245200001SA,Monthly,Seasonally Adjusted
2000-03-01,112.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: General Merchandise Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245200001SA,Monthly,Seasonally Adjusted
2000-04-01,114.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: General Merchandise Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245200001SA,Monthly,Seasonally Adjusted
2000-05-01,113.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: General Merchandise Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245200001SA,Monthly,Seasonally Adjusted
2000-06-01,113.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: General Merchandise Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245200001SA,Monthly,Seasonally Adjusted
2000-07-01,114,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: General Merchandise Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245200001SA,Monthly,Seasonally Adjusted
2000-08-01,113.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: General Merchandise Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245200001SA,Monthly,Seasonally Adjusted
2000-09-01,111,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: General Merchandise Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245200001SA,Monthly,Seasonally Adjusted
2000-10-01,109,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: General Merchandise Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245200001SA,Monthly,Seasonally Adjusted
2000-11-01,109.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: General Merchandise Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245200001SA,Monthly,Seasonally Adjusted
2000-12-01,111.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: General Merchandise Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245200001SA,Monthly,Seasonally Adjusted
2001-01-01,108.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: General Merchandise Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245200001SA,Monthly,Seasonally Adjusted
2001-02-01,106.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: General Merchandise Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245200001SA,Monthly,Seasonally Adjusted
2001-03-01,106.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: General Merchandise Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245200001SA,Monthly,Seasonally Adjusted
2001-04-01,106,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: General Merchandise Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245200001SA,Monthly,Seasonally Adjusted
2001-05-01,106.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: General Merchandise Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245200001SA,Monthly,Seasonally Adjusted
2001-06-01,106.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: General Merchandise Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245200001SA,Monthly,Seasonally Adjusted
2001-07-01,106.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: General Merchandise Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245200001SA,Monthly,Seasonally Adjusted
2001-08-01,105.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: General Merchandise Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245200001SA,Monthly,Seasonally Adjusted
2001-09-01,105.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: General Merchandise Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245200001SA,Monthly,Seasonally Adjusted
2001-10-01,105.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: General Merchandise Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245200001SA,Monthly,Seasonally Adjusted
2001-11-01,105.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: General Merchandise Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245200001SA,Monthly,Seasonally Adjusted
2001-12-01,106.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: General Merchandise Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245200001SA,Monthly,Seasonally Adjusted
2002-01-01,105.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: General Merchandise Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245200001SA,Monthly,Seasonally Adjusted
2002-02-01,107.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Retail Trade: General Merchandise Stores in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356204245200001SA,Monthly,Seasonally Adjusted
