date,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities",state,msa,city,title,id,frequency,seasonal_adjustment
1997-06-01,4.42302831170543,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1997-07-01,4.33604559396675,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1997-08-01,3.91883188131896,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1997-09-01,4.41846147962492,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1997-10-01,4.39207436114338,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1997-11-01,4.4206199524105,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1997-12-01,4.37416206493804,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1998-01-01,4.26139508003082,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1998-02-01,4.241973065330471,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1998-03-01,4.3134233676302705,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1998-04-01,4.31686716812509,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1998-05-01,4.35344312237372,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1998-06-01,4.22479017737119,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1998-07-01,4.42906306508648,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1998-08-01,4.436800950753019,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1998-09-01,4.12486763194304,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1998-10-01,4.31782043960312,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1998-11-01,4.23574007268685,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1998-12-01,4.2831944733211,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1999-01-01,4.24554633533384,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1999-02-01,4.32725284699342,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1999-03-01,4.3103002114392694,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1999-04-01,4.314536597462991,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1999-05-01,4.25937838118864,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1999-06-01,4.3288126727327505,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1999-07-01,4.4236100668834295,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1999-08-01,4.43547222802193,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1999-09-01,4.326611001523601,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1999-10-01,4.437207438583969,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1999-11-01,4.43660293092637,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
1999-12-01,4.47564978558648,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
2000-01-01,4.6322221197742,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
2000-02-01,4.60984486292691,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
2000-03-01,4.6031357315295995,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
2000-04-01,4.81610739175787,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
2000-05-01,4.56094788378748,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
2000-06-01,4.538846725937661,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
2000-07-01,4.5271118512011395,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
2000-08-01,4.550698444520981,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
2000-09-01,4.42293431170283,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
2000-10-01,4.5494696686976,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
2000-11-01,4.640367135861,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
2000-12-01,4.56750177808425,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
2001-01-01,4.612797040845741,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
2001-02-01,4.59629694188121,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
2001-03-01,4.593782413365879,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
2001-04-01,4.61130391347439,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
2001-05-01,4.75584831329095,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
2001-06-01,4.85147901523158,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
2001-07-01,4.85295258654954,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
2001-08-01,4.88923206242445,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
2001-09-01,5.018375008228821,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
2001-10-01,4.94857674348592,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
2001-11-01,4.93195104224987,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
2001-12-01,5.0395177985418895,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
2002-01-01,5.100532282081259,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
2002-02-01,5.19013026139685,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
2002-03-01,5.18141164143397,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
2002-04-01,5.31700787410293,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
2002-05-01,5.245427907032151,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
2002-06-01,5.25963352372257,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
2002-07-01,4.85956644969072,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
2002-08-01,4.90954484633191,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
2002-09-01,5.003590560101411,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
2002-10-01,5.251276613571701,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
2002-11-01,5.23430593230548,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
2002-12-01,5.21644653135573,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
2003-01-01,5.09468288708121,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
2003-02-01,5.08674628209206,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
2003-03-01,5.165482099536231,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
2003-04-01,5.01272085634399,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
2003-05-01,5.149708249019009,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
2003-06-01,5.07130002751796,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
2003-07-01,5.18208607269291,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
2003-08-01,5.13764255335945,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
2003-09-01,5.28941338697813,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
2003-10-01,5.16806274222952,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Transportation and Utilities: Transportation, Warehousing, and Utilities in Trenton, NJ (MSA)",SMU34459404300000001SA,Monthly,Seasonally Adjusted
