date,All Employees: Goods Producing,state,msa,city,title,id,frequency,seasonal_adjustment
1995-07-01,23.5195562505797,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
1995-08-01,23.768386827769397,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
1995-09-01,23.8833120852522,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
1995-10-01,23.638979236832398,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
1995-11-01,24.159225513193398,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
1995-12-01,24.5853440416181,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
1996-01-01,24.6527101155277,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
1996-02-01,24.6357005934019,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
1996-03-01,24.486994907693898,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
1996-04-01,24.676469072800604,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
1996-05-01,24.936254379608304,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
1996-06-01,25.5633133277384,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
1996-07-01,25.5092769403166,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
1996-08-01,25.812402664605198,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
1996-09-01,25.8115002527437,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
1996-10-01,25.896147505722297,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
1996-11-01,25.837949527211,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
1996-12-01,25.540671712056398,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
1997-01-01,25.7255196495469,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
1997-02-01,26.1485793053278,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
1997-03-01,26.0374551139187,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
1997-04-01,26.0383692754006,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
1997-05-01,25.8680078818052,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
1997-06-01,25.5452380553936,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
1997-07-01,25.467964963228603,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
1997-08-01,25.5694594720653,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
1997-09-01,25.9329104505688,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
1997-10-01,25.9303742238727,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
1997-11-01,26.5443119331048,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
1997-12-01,26.445998850043804,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
1998-01-01,26.274416283195,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
1998-02-01,26.1894568922797,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
1998-03-01,26.498964935943498,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
1998-04-01,26.1400510793212,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
1998-05-01,26.7664840853537,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
1998-06-01,26.8888020122126,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
1998-07-01,27.3591500917341,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
1998-08-01,27.540210312839104,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
1998-09-01,27.7173620589187,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
1998-10-01,27.924320907550698,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
1998-11-01,28.0494411137255,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
1998-12-01,28.2899760921472,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
1999-01-01,28.0965478690628,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
1999-02-01,27.5318886203892,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
1999-03-01,28.3106881635336,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
1999-04-01,27.3180846169631,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
1999-05-01,27.6358813230305,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
1999-06-01,27.631568196062396,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
1999-07-01,27.4862992339948,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
1999-08-01,27.2740245614475,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
1999-09-01,27.2979130752785,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
1999-10-01,27.3941870506462,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
1999-11-01,27.4095254522932,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
1999-12-01,27.446507700799497,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
2000-01-01,27.848511979358396,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
2000-02-01,27.8048817159606,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
2000-03-01,27.8055447465244,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
2000-04-01,28.084027820118102,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
2000-05-01,28.2998536289772,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
2000-06-01,28.690341773927397,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
2000-07-01,28.547823087817896,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
2000-08-01,28.6222641416612,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
2000-09-01,28.815363848774098,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
2000-10-01,28.984761546104103,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
2000-11-01,29.1529353259854,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
2000-12-01,29.860967044626104,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
2001-01-01,30.258853797627,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
2001-02-01,30.393921902954197,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
2001-03-01,30.5421109136739,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
2001-04-01,30.5684429548151,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
2001-05-01,30.5590964194281,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
2001-06-01,30.6281024382939,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
2001-07-01,30.2689460913154,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
2001-08-01,30.442274043218198,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
2001-09-01,30.319505119363605,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
2001-10-01,30.066738746567,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
2001-11-01,29.8966398053289,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
2001-12-01,29.3482390975098,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
2002-01-01,29.2532200072462,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
2002-02-01,29.295341079853202,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
2002-03-01,29.7526188214822,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
2002-04-01,29.5205577994372,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
2002-05-01,29.426660984319,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
2002-06-01,29.277351553610803,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
2002-07-01,29.460140227099,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
2002-08-01,29.772973455407,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
2002-09-01,29.5264235995469,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
2002-10-01,29.772786487978898,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
2002-11-01,30.0204761938656,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
2002-12-01,30.327812607694998,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
2003-01-01,30.3912301727333,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
2003-02-01,30.4253263622524,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
2003-03-01,30.872173353766602,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
2003-04-01,30.310410511271,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
2003-05-01,30.4730517577561,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
2003-06-01,30.6683485349346,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
2003-07-01,31.1599678181942,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
2003-08-01,31.2242227583525,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
2003-09-01,31.3371488876674,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
2003-10-01,31.7157873328881,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
2003-11-01,31.7124349821248,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
2003-12-01,31.960030248401605,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
2004-01-01,32.6064896312044,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
2004-02-01,32.9496053838546,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
2004-03-01,33.377800184566496,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
2004-04-01,33.7788835380492,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
2004-05-01,33.9171534759117,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
2004-06-01,34.279316256179,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
2004-07-01,34.4040034588014,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
2004-08-01,34.6025720552708,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
2004-09-01,35.1382461574487,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
2004-10-01,35.6790110669029,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
2004-11-01,36.0627619212037,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
2004-12-01,36.2290147209711,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
2005-01-01,34.2816404705338,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
2005-02-01,34.984133253593996,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
2005-03-01,36.36341072353171,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
2005-04-01,36.688447200714606,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
2005-05-01,36.593554374562295,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
2005-06-01,36.5814249836051,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
2005-07-01,37.2646378678887,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
2005-08-01,37.3795018486745,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
2005-09-01,37.9318828109139,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
2005-10-01,37.8674809284148,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
2005-11-01,38.207931445711004,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
2005-12-01,38.938979519500606,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
2006-01-01,38.9087769448458,NV,"Reno, NV",Reno,"All Employees: Goods Producing in Reno, NV (MSA)",SMU32399000600000001SA,Monthly,Seasonally Adjusted
