,city,state,year,births_census,censuspop_census,deaths_census,domesticmig_census,estimatesbase_census,internationalmig_census,naturalinc_census,netmig_census,npopchg_census,popestimate_census,residual_census,med_zhvi,med_zori
2717,New Haven,CT,2010,2258.0,862477.0,1716.0,-66.0,862476.0,551.0,542.0,485.0,922.0,863398.0,-105.0,243821.0,
2718,New Haven,CT,2011,9265.0,,7565.0,-3997.0,,2880.0,1700.0,-1117.0,576.0,863974.0,-7.0,229329.5,
2719,New Haven,CT,2012,9047.0,,7579.0,-4469.0,,3766.0,1468.0,-703.0,758.0,864732.0,-7.0,214457.5,
2720,New Haven,CT,2013,8912.0,,7584.0,-5783.0,,2722.0,1328.0,-3061.0,-1697.0,863035.0,36.0,217501.5,
2721,New Haven,CT,2014,8985.0,,7679.0,-5732.0,,4516.0,1306.0,-1216.0,114.0,863149.0,24.0,215892.0,1248.5
2722,New Haven,CT,2015,8802.0,,7830.0,-7685.0,,4024.0,972.0,-3661.0,-2643.0,860506.0,46.0,214656.5,1290.0
2723,New Haven,CT,2016,8842.0,,7769.0,-6911.0,,3480.0,1073.0,-3431.0,-2347.0,858159.0,11.0,212732.5,1319.5
2724,New Haven,CT,2017,8749.0,,7822.0,-4730.0,,3482.0,927.0,-1248.0,-314.0,857845.0,7.0,217799.0,1347.5
2725,New Haven,CT,2018,8597.0,,7828.0,-6331.0,,4586.0,769.0,-1745.0,-950.0,856895.0,26.0,226398.5,1383.5
2726,New Haven,CT,2019,8513.0,,8098.0,-5700.0,,2185.0,415.0,-3515.0,-3077.0,853818.0,23.0,231869.5,1421.5
2727,New Haven,CT,2020,8397.0,,8512.0,-3873.0,,2089.0,-115.0,-1784.0,-1870.0,851948.0,29.0,238807.5,1473.0
2728,New Orleans,LA,2010,3567.0,1189866.0,2342.0,3291.0,1189901.0,545.0,1225.0,3836.0,5467.0,1195368.0,406.0,181587.5,
2729,New Orleans,LA,2011,15640.0,,10151.0,10125.0,,3115.0,5489.0,13240.0,18841.0,1214209.0,112.0,174955.5,
2730,New Orleans,LA,2012,15414.0,,10343.0,5815.0,,1883.0,5071.0,7698.0,13055.0,1227264.0,286.0,171507.5,
2731,New Orleans,LA,2013,15464.0,,11008.0,5604.0,,2512.0,4456.0,8116.0,12830.0,1240094.0,258.0,175812.0,
2732,New Orleans,LA,2014,16318.0,,10890.0,1732.0,,2225.0,5428.0,3957.0,9453.0,1249547.0,68.0,182177.0,1074.0
2733,New Orleans,LA,2015,16472.0,,10927.0,2818.0,,3125.0,5545.0,5943.0,11516.0,1261063.0,28.0,186509.5,1099.5
2734,New Orleans,LA,2016,16527.0,,10964.0,-1022.0,,3065.0,5563.0,2043.0,7570.0,1268633.0,-36.0,193123.0,1118.5
2735,New Orleans,LA,2017,15857.0,,11454.0,-3511.0,,1971.0,4403.0,-1540.0,2827.0,1271460.0,-36.0,198705.5,1136.5
2736,New Orleans,LA,2018,15587.0,,11913.0,-5312.0,,2123.0,3674.0,-3189.0,461.0,1271921.0,-24.0,202100.0,1145.5
2737,New Orleans,LA,2019,15218.0,,11962.0,-4194.0,,3006.0,3256.0,-1188.0,2058.0,1273979.0,-10.0,205088.0,1165.5
2738,New Orleans,LA,2020,14924.0,,13138.0,-5894.0,,2398.0,1786.0,-3496.0,-1721.0,1272258.0,-11.0,214981.5,1187.0
2739,New York,NY,2010,61878.0,18897109.0,31931.0,-24138.0,18896285.0,21868.0,29947.0,-2270.0,27152.0,18923437.0,-525.0,404435.5,
2740,New York,NY,2011,247572.0,,135400.0,-86161.0,,103617.0,112172.0,17456.0,129687.0,19053124.0,59.0,390899.0,
2741,New York,NY,2012,243023.0,,131949.0,-111777.0,,98508.0,111074.0,-13269.0,97329.0,19150453.0,-476.0,376842.0,
2742,New York,NY,2013,242529.0,,138295.0,-115585.0,,89001.0,104234.0,-26584.0,77004.0,19227457.0,-646.0,385507.0,
2743,New York,NY,2014,240755.0,,134684.0,-146459.0,,95069.0,106071.0,-51390.0,54681.0,19282138.0,0.0,405311.0,2350.0
2744,New York,NY,2015,242697.0,,138029.0,-169071.0,,104228.0,104668.0,-64843.0,40101.0,19322239.0,276.0,414813.5,2464.5
2745,New York,NY,2016,241453.0,,136119.0,-197835.0,,106460.0,105334.0,-91375.0,14217.0,19336456.0,258.0,426134.5,2530.0
2746,New York,NY,2017,236744.0,,140309.0,-203430.0,,95474.0,96435.0,-107956.0,-11341.0,19325115.0,180.0,445638.5,2572.5
2747,New York,NY,2018,235154.0,,140953.0,-198717.0,,68752.0,94201.0,-129965.0,-35695.0,19289420.0,69.0,470795.5,2609.0
2748,New York,NY,2019,229366.0,,148762.0,-194533.0,,57282.0,80604.0,-137251.0,-56926.0,19232494.0,-279.0,481874.5,2671.5
2749,New York,NY,2020,226416.0,,163362.0,-216810.0,,46173.0,63054.0,-170637.0,-108135.0,19124359.0,-552.0,489204.5,2589.5
2750,Niles,MI,2010,482.0,156813.0,426.0,-204.0,156810.0,85.0,56.0,-119.0,-70.0,156740.0,-7.0,155181.5,
2751,Niles,MI,2011,1946.0,,1610.0,-514.0,,353.0,336.0,-161.0,171.0,156911.0,-4.0,146683.5,
2752,Niles,MI,2012,1817.0,,1672.0,-856.0,,474.0,145.0,-382.0,-242.0,156669.0,-5.0,140684.0,
2753,Niles,MI,2013,1833.0,,1653.0,-1092.0,,438.0,180.0,-654.0,-464.0,156205.0,10.0,144806.5,
2754,Niles,MI,2014,1869.0,,1701.0,-707.0,,419.0,168.0,-288.0,-131.0,156074.0,-11.0,150736.0,
2755,Niles,MI,2015,1791.0,,1844.0,-1237.0,,353.0,-53.0,-884.0,-938.0,155136.0,-1.0,155007.0,
2756,Niles,MI,2016,1720.0,,1719.0,-1121.0,,437.0,1.0,-684.0,-685.0,154451.0,-2.0,156171.0,
2757,Niles,MI,2017,1717.0,,1816.0,-411.0,,328.0,-99.0,-83.0,-187.0,154264.0,-5.0,161190.5,
2758,Niles,MI,2018,1670.0,,1808.0,-454.0,,223.0,-138.0,-231.0,-372.0,153892.0,-3.0,172806.0,
2759,Niles,MI,2019,1648.0,,1711.0,-653.0,,176.0,-63.0,-477.0,-540.0,153352.0,0.0,184524.5,
2760,Niles,MI,2020,1644.0,,1818.0,-312.0,,154.0,-174.0,-158.0,-327.0,153025.0,5.0,190928.5,
2761,North Port,FL,2010,1470.0,702281.0,2034.0,1289.0,702306.0,367.0,-564.0,1656.0,1078.0,703384.0,-14.0,184731.5,
2762,North Port,FL,2011,6154.0,,8396.0,7054.0,,1730.0,-2242.0,8784.0,6533.0,709917.0,-9.0,170823.5,
2763,North Port,FL,2012,6408.0,,8522.0,10931.0,,1541.0,-2114.0,12472.0,10633.0,720550.0,275.0,172177.0,
2764,North Port,FL,2013,6174.0,,8551.0,12219.0,,1582.0,-2377.0,13801.0,11627.0,732177.0,203.0,193845.5,
2765,North Port,FL,2014,6298.0,,8681.0,15709.0,,1764.0,-2383.0,17473.0,15539.0,747716.0,449.0,214730.5,1278.0
2766,North Port,FL,2015,6545.0,,9283.0,20264.0,,2416.0,-2738.0,22680.0,20204.0,767920.0,262.0,232576.0,1373.5
2767,North Port,FL,2016,6446.0,,9481.0,21277.0,,2686.0,-3035.0,23963.0,21013.0,788933.0,85.0,253887.0,1433.0
2768,North Port,FL,2017,6252.0,,9791.0,17493.0,,2587.0,-3539.0,20080.0,16598.0,805531.0,57.0,264339.0,1477.5
2769,North Port,FL,2018,6330.0,,9884.0,17227.0,,1719.0,-3554.0,18946.0,15402.0,820933.0,10.0,273034.5,1529.5
2770,North Port,FL,2019,6358.0,,10511.0,19973.0,,1316.0,-4153.0,21289.0,17050.0,837983.0,-86.0,279057.0,1587.5
2771,North Port,FL,2020,6391.0,,11571.0,20903.0,,1089.0,-5180.0,21992.0,16701.0,854684.0,-111.0,288443.0,1641.0
2772,Norwich,CT,2010,657.0,274055.0,547.0,-418.0,274076.0,251.0,110.0,-167.0,-57.0,274019.0,0.0,,
2773,Norwich,CT,2011,2765.0,,2235.0,-2316.0,,844.0,530.0,-1472.0,-933.0,273086.0,9.0,,
2774,Norwich,CT,2012,2862.0,,2332.0,-569.0,,1180.0,530.0,611.0,1087.0,274173.0,-54.0,,
2775,Norwich,CT,2013,2693.0,,2388.0,-2040.0,,638.0,305.0,-1402.0,-1080.0,273093.0,17.0,,
2776,Norwich,CT,2014,2676.0,,2360.0,-2688.0,,827.0,316.0,-1861.0,-1500.0,271593.0,45.0,,
2777,Norwich,CT,2015,2676.0,,2462.0,-2825.0,,811.0,214.0,-2014.0,-1775.0,269818.0,25.0,,
2778,Norwich,CT,2016,2622.0,,2429.0,-1958.0,,585.0,193.0,-1373.0,-1179.0,268639.0,1.0,,
2779,Norwich,CT,2017,2636.0,,2533.0,-1502.0,,588.0,103.0,-914.0,-810.0,267829.0,1.0,,
2780,Norwich,CT,2018,2591.0,,2523.0,-1525.0,,717.0,68.0,-808.0,-740.0,267089.0,0.0,,
2781,Norwich,CT,2019,2458.0,,2510.0,-1582.0,,324.0,-52.0,-1258.0,-1305.0,265784.0,5.0,,
2782,Norwich,CT,2020,2455.0,,2768.0,-858.0,,376.0,-313.0,-482.0,-785.0,264999.0,10.0,,
2783,Ocala,FL,2010,763.0,331298.0,999.0,207.0,331296.0,114.0,-236.0,321.0,45.0,331341.0,-40.0,119196.0,
2784,Ocala,FL,2011,3353.0,,4348.0,1520.0,,473.0,-995.0,1993.0,984.0,332325.0,-14.0,102970.5,
2785,Ocala,FL,2012,3389.0,,4424.0,2200.0,,445.0,-1035.0,2645.0,1620.0,333945.0,10.0,97264.5,
2786,Ocala,FL,2013,3258.0,,4650.0,2180.0,,471.0,-1392.0,2651.0,1251.0,335196.0,-8.0,103728.5,
2787,Ocala,FL,2014,3381.0,,4710.0,3731.0,,515.0,-1329.0,4246.0,2969.0,338165.0,52.0,111106.0,
2788,Ocala,FL,2015,3476.0,,4791.0,4996.0,,509.0,-1315.0,5505.0,4223.0,342388.0,33.0,118554.5,
2789,Ocala,FL,2016,3596.0,,4911.0,6119.0,,758.0,-1315.0,6877.0,5570.0,347958.0,8.0,126103.5,
2790,Ocala,FL,2017,3426.0,,5120.0,6913.0,,761.0,-1694.0,7674.0,5995.0,353953.0,15.0,138933.5,
2791,Ocala,FL,2018,3467.0,,5231.0,6578.0,,857.0,-1764.0,7435.0,5677.0,359630.0,6.0,149596.5,
2792,Ocala,FL,2019,3558.0,,5460.0,8211.0,,88.0,-1902.0,8299.0,6367.0,365997.0,-30.0,160545.0,
2793,Ocala,FL,2020,3532.0,,5608.0,9397.0,,250.0,-2076.0,9647.0,7516.0,373513.0,-55.0,170269.5,
2794,Ocean City,NJ,2010,236.0,97265.0,351.0,52.0,97261.0,39.0,-115.0,91.0,-39.0,97222.0,-15.0,379828.5,
2795,Ocean City,NJ,2011,893.0,,1277.0,-473.0,,159.0,-384.0,-314.0,-700.0,96522.0,-2.0,357722.5,
2796,Ocean City,NJ,2012,960.0,,1246.0,-122.0,,174.0,-286.0,52.0,-255.0,96267.0,-21.0,351707.5,
2797,Ocean City,NJ,2013,889.0,,1384.0,-334.0,,113.0,-495.0,-221.0,-727.0,95540.0,-11.0,349551.0,
2798,Ocean City,NJ,2014,927.0,,1288.0,-323.0,,119.0,-361.0,-204.0,-579.0,94961.0,-14.0,353434.5,
2799,Ocean City,NJ,2015,922.0,,1302.0,-395.0,,153.0,-380.0,-242.0,-631.0,94330.0,-9.0,353400.0,
2800,Ocean City,NJ,2016,877.0,,1264.0,-216.0,,105.0,-387.0,-111.0,-505.0,93825.0,-7.0,357611.0,
2801,Ocean City,NJ,2017,776.0,,1319.0,-100.0,,108.0,-543.0,8.0,-542.0,93283.0,-7.0,362851.0,
2802,Ocean City,NJ,2018,792.0,,1349.0,-240.0,,125.0,-557.0,-115.0,-679.0,92604.0,-7.0,377400.0,
2803,Ocean City,NJ,2019,816.0,,1329.0,171.0,,-13.0,-513.0,158.0,-357.0,92247.0,-2.0,390384.0,
2804,Ocean City,NJ,2020,813.0,,1393.0,-151.0,,32.0,-580.0,-119.0,-701.0,91546.0,-2.0,421697.0,
2805,Odessa,TX,2010,576.0,137130.0,218.0,-412.0,137131.0,-34.0,358.0,-446.0,-71.0,137060.0,17.0,101491.5,
2806,Odessa,TX,2011,2408.0,,1241.0,1387.0,,10.0,1167.0,1397.0,2571.0,139631.0,7.0,109015.5,
2807,Odessa,TX,2012,2585.0,,1111.0,3136.0,,122.0,1474.0,3258.0,4841.0,144472.0,109.0,114956.5,
2808,Odessa,TX,2013,2846.0,,1179.0,3232.0,,167.0,1667.0,3399.0,5157.0,149629.0,91.0,123847.0,
2809,Odessa,TX,2014,3040.0,,1149.0,2640.0,,302.0,1891.0,2942.0,4924.0,154553.0,91.0,138747.0,
2810,Odessa,TX,2015,3170.0,,1200.0,2886.0,,406.0,1970.0,3292.0,5306.0,159859.0,44.0,151502.0,
2811,Odessa,TX,2016,2877.0,,1149.0,-4258.0,,401.0,1728.0,-3857.0,-2111.0,157748.0,18.0,164521.5,
2812,Odessa,TX,2017,2744.0,,1197.0,-2782.0,,294.0,1547.0,-2488.0,-925.0,156823.0,16.0,171340.0,
2813,Odessa,TX,2018,2890.0,,1244.0,3157.0,,221.0,1646.0,3378.0,5036.0,161859.0,12.0,180814.0,
2814,Odessa,TX,2019,3015.0,,1218.0,2313.0,,232.0,1797.0,2545.0,4345.0,166204.0,3.0,191454.5,
2815,Odessa,TX,2020,3059.0,,1324.0,-442.0,,186.0,1735.0,-256.0,1497.0,167701.0,18.0,189824.5,
2816,Ogden,UT,2010,2910.0,597159.0,815.0,369.0,597162.0,157.0,2095.0,526.0,2594.0,599756.0,-27.0,204194.5,
2817,Ogden,UT,2011,10807.0,,3345.0,-1805.0,,249.0,7462.0,-1556.0,5896.0,605652.0,-10.0,189098.5,
2818,Ogden,UT,2012,10694.0,,3436.0,-1431.0,,877.0,7258.0,-554.0,6655.0,612307.0,-49.0,188742.0,
2819,Ogden,UT,2013,10835.0,,3607.0,1486.0,,427.0,7228.0,1913.0,9089.0,621396.0,-52.0,205754.5,
2820,Ogden,UT,2014,10568.0,,3705.0,2132.0,,663.0,6863.0,2795.0,9598.0,630994.0,-60.0,215388.0,965.5
2821,Ogden,UT,2015,10835.0,,3951.0,2374.0,,411.0,6884.0,2785.0,9623.0,640617.0,-46.0,223738.0,1005.0
2822,Ogden,UT,2016,10827.0,,4001.0,4747.0,,596.0,6826.0,5343.0,12154.0,652771.0,-15.0,245475.5,1055.5
2823,Ogden,UT,2017,10265.0,,4113.0,4562.0,,691.0,6152.0,5253.0,11396.0,664167.0,-9.0,270438.0,1119.0
2824,Ogden,UT,2018,9936.0,,4129.0,3083.0,,332.0,5807.0,3415.0,9219.0,673386.0,-3.0,296540.0,1188.5
2825,Ogden,UT,2019,9967.0,,4003.0,3660.0,,29.0,5964.0,3689.0,9670.0,683056.0,17.0,321405.5,1258.5
2826,Ogden,UT,2020,9844.0,,4094.0,2459.0,,54.0,5750.0,2513.0,8303.0,691359.0,40.0,346991.0,1318.0
2827,Oklahoma City,OK,2010,4624.0,1252987.0,2435.0,1974.0,1252989.0,589.0,2189.0,2563.0,4815.0,1257804.0,63.0,131458.5,
2828,Oklahoma City,OK,2011,18365.0,,11033.0,8822.0,,3191.0,7332.0,12013.0,19374.0,1277178.0,29.0,127915.0,
2829,Oklahoma City,OK,2012,18361.0,,10705.0,9809.0,,3222.0,7656.0,13031.0,20861.0,1298039.0,174.0,128469.0,
2830,Oklahoma City,OK,2013,19167.0,,11285.0,11438.0,,2866.0,7882.0,14304.0,22377.0,1320416.0,191.0,131614.5,
2831,Oklahoma City,OK,2014,18893.0,,11460.0,5602.0,,3011.0,7433.0,8613.0,16121.0,1336537.0,75.0,136144.0,984.0
2832,Oklahoma City,OK,2015,19236.0,,11412.0,8985.0,,4171.0,7824.0,13156.0,20987.0,1357524.0,7.0,140845.0,1010.5
2833,Oklahoma City,OK,2016,19226.0,,11567.0,5274.0,,3080.0,7659.0,8354.0,15971.0,1373495.0,-42.0,143753.0,1010.0
2834,Oklahoma City,OK,2017,18204.0,,11811.0,305.0,,1738.0,6393.0,2043.0,8402.0,1381897.0,-34.0,147716.5,1014.5
2835,Oklahoma City,OK,2018,17899.0,,12327.0,5256.0,,1761.0,5572.0,7017.0,12552.0,1394449.0,-37.0,150929.5,1035.0
2836,Oklahoma City,OK,2019,17806.0,,12155.0,8715.0,,1156.0,5651.0,9871.0,15539.0,1409988.0,17.0,155922.5,1069.0
2837,Oklahoma City,OK,2020,17716.0,,13065.0,9748.0,,966.0,4651.0,10714.0,15387.0,1425375.0,22.0,165024.5,1090.0
2838,Olympia,WA,2010,758.0,252264.0,475.0,295.0,252260.0,180.0,283.0,475.0,751.0,253011.0,-7.0,253511.5,
2839,Olympia,WA,2011,3002.0,,1907.0,1864.0,,464.0,1095.0,2328.0,3428.0,256439.0,5.0,224918.5,
2840,Olympia,WA,2012,3126.0,,1930.0,218.0,,825.0,1196.0,1043.0,2174.0,258613.0,-65.0,214270.5,
2841,Olympia,WA,2013,3104.0,,2038.0,1741.0,,551.0,1066.0,2292.0,3363.0,261976.0,5.0,220458.5,
2842,Olympia,WA,2014,3134.0,,1990.0,1276.0,,703.0,1144.0,1979.0,3095.0,265071.0,-28.0,232703.0,
2843,Olympia,WA,2015,3154.0,,2198.0,1442.0,,714.0,956.0,2156.0,3104.0,268175.0,-8.0,240693.5,
2844,Olympia,WA,2016,3105.0,,2155.0,4235.0,,452.0,950.0,4687.0,5652.0,273827.0,15.0,261118.5,
2845,Olympia,WA,2017,3138.0,,2260.0,5173.0,,356.0,878.0,5529.0,6428.0,280255.0,21.0,280030.5,
2846,Olympia,WA,2018,3105.0,,2374.0,4472.0,,196.0,731.0,4668.0,5417.0,285672.0,18.0,309747.0,
2847,Olympia,WA,2019,3120.0,,2431.0,3093.0,,211.0,689.0,3304.0,3989.0,289661.0,-4.0,332515.0,
2848,Olympia,WA,2020,3122.0,,2608.0,3739.0,,170.0,514.0,3909.0,4413.0,294074.0,-10.0,365503.0,
2849,Omaha,NE,2010,3307.0,865350.0,1525.0,174.0,865353.0,378.0,1782.0,552.0,2352.0,867705.0,18.0,151201.0,
2850,Omaha,NE,2011,13051.0,,6280.0,648.0,,1061.0,6771.0,1709.0,8464.0,876169.0,-16.0,142318.0,
2851,Omaha,NE,2012,13155.0,,6269.0,37.0,,1757.0,6886.0,1794.0,8628.0,884797.0,-52.0,143135.5,
2852,Omaha,NE,2013,13177.0,,6704.0,1349.0,,1649.0,6473.0,2998.0,9404.0,894201.0,-67.0,148037.5,
2853,Omaha,NE,2014,13433.0,,6668.0,451.0,,2494.0,6765.0,2945.0,9539.0,903740.0,-171.0,153710.5,856.0
2854,Omaha,NE,2015,13620.0,,6952.0,1235.0,,2039.0,6668.0,3274.0,9851.0,913591.0,-91.0,158989.5,897.0
2855,Omaha,NE,2016,13451.0,,6696.0,696.0,,2898.0,6755.0,3594.0,10310.0,923901.0,-39.0,165135.0,925.0
2856,Omaha,NE,2017,13311.0,,7109.0,338.0,,2195.0,6202.0,2533.0,8697.0,932598.0,-38.0,176836.0,954.0
2857,Omaha,NE,2018,12980.0,,7104.0,1307.0,,1536.0,5876.0,2843.0,8700.0,941298.0,-19.0,188493.0,978.5
2858,Omaha,NE,2019,12787.0,,7046.0,693.0,,1005.0,5741.0,1698.0,7449.0,948747.0,10.0,196832.0,1013.5
2859,Omaha,NE,2020,12705.0,,7548.0,-494.0,,817.0,5157.0,323.0,5523.0,954270.0,43.0,208015.5,1059.0
2860,Orlando,FL,2010,6352.0,2134411.0,3582.0,-592.0,2134401.0,2714.0,2770.0,2122.0,4826.0,2139227.0,-66.0,151477.0,
2861,Orlando,FL,2011,26296.0,,14762.0,10897.0,,14635.0,11534.0,25532.0,37070.0,2176297.0,4.0,133839.0,
2862,Orlando,FL,2012,26828.0,,14700.0,22622.0,,14547.0,12128.0,37169.0,49783.0,2226080.0,486.0,135841.0,
2863,Orlando,FL,2013,27228.0,,15771.0,17452.0,,15706.0,11457.0,33158.0,44731.0,2270811.0,116.0,158025.5,
2864,Orlando,FL,2014,27736.0,,15883.0,22884.0,,19395.0,11853.0,42279.0,54446.0,2325257.0,314.0,180095.5,1162.5
2865,Orlando,FL,2015,28293.0,,16834.0,29665.0,,22941.0,11459.0,52606.0,64320.0,2389577.0,255.0,188550.0,1218.5
2866,Orlando,FL,2016,28893.0,,17282.0,29478.0,,26682.0,11611.0,56160.0,67855.0,2457432.0,84.0,205058.5,1282.5
2867,Orlando,FL,2017,29029.0,,18118.0,23278.0,,28244.0,10911.0,51522.0,62494.0,2519926.0,61.0,222374.0,1346.0
2868,Orlando,FL,2018,29508.0,,19043.0,16135.0,,29762.0,10465.0,45897.0,56371.0,2576297.0,9.0,240888.5,1431.5
2869,Orlando,FL,2019,29314.0,,19527.0,12136.0,,10034.0,9787.0,22170.0,31976.0,2608273.0,19.0,255422.0,1495.5
2870,Orlando,FL,2020,29287.0,,21208.0,10555.0,,12469.0,8079.0,23024.0,31101.0,2639374.0,-2.0,268191.0,1526.0
2871,Oshkosh,WI,2010,504.0,166994.0,364.0,-73.0,167072.0,22.0,140.0,-51.0,72.0,167144.0,-17.0,123381.5,
2872,Oshkosh,WI,2011,1877.0,,1449.0,-33.0,,47.0,428.0,14.0,435.0,167579.0,-7.0,107934.5,
2873,Oshkosh,WI,2012,1924.0,,1425.0,455.0,,111.0,499.0,566.0,1044.0,168623.0,-21.0,109116.0,
2874,Oshkosh,WI,2013,1896.0,,1424.0,178.0,,144.0,472.0,322.0,765.0,169388.0,-29.0,113775.5,
2875,Oshkosh,WI,2014,1829.0,,1404.0,-488.0,,147.0,425.0,-341.0,57.0,169445.0,-27.0,119770.5,
2876,Oshkosh,WI,2015,1827.0,,1471.0,-592.0,,182.0,356.0,-410.0,-62.0,169383.0,-8.0,121669.0,
2877,Oshkosh,WI,2016,1937.0,,1467.0,-221.0,,182.0,470.0,-39.0,426.0,169809.0,-5.0,126313.0,
2878,Oshkosh,WI,2017,1903.0,,1529.0,202.0,,191.0,374.0,393.0,759.0,170568.0,-8.0,135615.5,
2879,Oshkosh,WI,2018,1834.0,,1565.0,-134.0,,114.0,269.0,-20.0,243.0,170811.0,-6.0,144880.5,
2880,Oshkosh,WI,2019,1719.0,,1522.0,671.0,,119.0,197.0,790.0,990.0,171801.0,3.0,151198.0,
2881,Oshkosh,WI,2020,1770.0,,1598.0,-458.0,,109.0,172.0,-349.0,-170.0,171631.0,7.0,159931.0,
2882,Owensboro,KY,2010,363.0,114752.0,329.0,-8.0,114751.0,11.0,34.0,3.0,24.0,114775.0,-13.0,102820.0,
2883,Owensboro,KY,2011,1525.0,,1160.0,91.0,,46.0,365.0,137.0,497.0,115272.0,-5.0,95969.5,
2884,Owensboro,KY,2012,1579.0,,1133.0,218.0,,78.0,446.0,296.0,722.0,115994.0,-20.0,96396.5,
2885,Owensboro,KY,2013,1521.0,,1215.0,-22.0,,145.0,306.0,123.0,413.0,116407.0,-16.0,96972.5,
2886,Owensboro,KY,2014,1562.0,,1200.0,-311.0,,132.0,362.0,-179.0,165.0,116572.0,-18.0,98432.5,
2887,Owensboro,KY,2015,1567.0,,1265.0,477.0,,236.0,302.0,713.0,1009.0,117581.0,-6.0,102502.0,
2888,Owensboro,KY,2016,1609.0,,1225.0,-14.0,,212.0,384.0,198.0,575.0,118156.0,-7.0,107032.5,
2889,Owensboro,KY,2017,1555.0,,1337.0,-45.0,,173.0,218.0,128.0,340.0,118496.0,-6.0,112621.5,
2890,Owensboro,KY,2018,1570.0,,1314.0,82.0,,44.0,256.0,126.0,377.0,118873.0,-5.0,119445.0,
2891,Owensboro,KY,2019,1499.0,,1276.0,267.0,,72.0,223.0,339.0,560.0,119433.0,-2.0,125320.5,
2892,Owensboro,KY,2020,1504.0,,1357.0,144.0,,67.0,147.0,211.0,362.0,119795.0,4.0,134283.5,
2893,Oxnard,CA,2010,2768.0,823318.0,1266.0,172.0,823446.0,119.0,1502.0,291.0,1698.0,825144.0,-95.0,,
2894,Oxnard,CA,2011,11007.0,,5081.0,-1591.0,,443.0,5926.0,-1148.0,4764.0,829908.0,-14.0,,
2895,Oxnard,CA,2012,10528.0,,5010.0,-2604.0,,512.0,5518.0,-2092.0,3379.0,833287.0,-47.0,,
2896,Oxnard,CA,2013,10531.0,,5361.0,-1651.0,,1000.0,5170.0,-651.0,4442.0,837729.0,-77.0,,
2897,Oxnard,CA,2014,10332.0,,5335.0,-1717.0,,1228.0,4997.0,-489.0,4384.0,842113.0,-124.0,,
2898,Oxnard,CA,2015,10315.0,,5625.0,-2520.0,,1383.0,4690.0,-1137.0,3486.0,845599.0,-67.0,,
2899,Oxnard,CA,2016,9928.0,,5633.0,-4044.0,,1086.0,4295.0,-2958.0,1322.0,846921.0,-15.0,,
2900,Oxnard,CA,2017,9454.0,,5783.0,-2744.0,,436.0,3671.0,-2308.0,1343.0,848264.0,-20.0,,
2901,Oxnard,CA,2018,9215.0,,6011.0,-4073.0,,-175.0,3204.0,-4248.0,-1042.0,847222.0,2.0,,
2902,Oxnard,CA,2019,8859.0,,5993.0,-5456.0,,-446.0,2866.0,-5902.0,-3019.0,844203.0,17.0,,
2903,Oxnard,CA,2020,8820.0,,6741.0,-4601.0,,-320.0,2079.0,-4921.0,-2816.0,841387.0,26.0,,
2904,Palm Bay,FL,2010,1164.0,543376.0,1362.0,603.0,543376.0,260.0,-198.0,863.0,624.0,544000.0,-41.0,,
2905,Palm Bay,FL,2011,5044.0,,6189.0,699.0,,921.0,-1145.0,1620.0,442.0,544442.0,-33.0,,
2906,Palm Bay,FL,2012,5120.0,,6114.0,2665.0,,1085.0,-994.0,3750.0,2677.0,547119.0,-79.0,,
2907,Palm Bay,FL,2013,5008.0,,6542.0,3884.0,,1027.0,-1534.0,4911.0,3359.0,550478.0,-18.0,,
2908,Palm Bay,FL,2014,5235.0,,6517.0,5402.0,,1203.0,-1282.0,6605.0,5360.0,555838.0,37.0,,
2909,Palm Bay,FL,2015,5197.0,,7008.0,10768.0,,1232.0,-1811.0,12000.0,10295.0,566133.0,106.0,,
2910,Palm Bay,FL,2016,5331.0,,7065.0,11603.0,,1340.0,-1734.0,12943.0,11247.0,577380.0,38.0,,
2911,Palm Bay,FL,2017,5201.0,,7497.0,11738.0,,1300.0,-2296.0,13038.0,10785.0,588165.0,43.0,,
2912,Palm Bay,FL,2018,5271.0,,7663.0,8168.0,,1025.0,-2392.0,9193.0,6813.0,594978.0,12.0,,
2913,Palm Bay,FL,2019,5222.0,,7846.0,8257.0,,439.0,-2624.0,8696.0,6046.0,601024.0,-26.0,,
2914,Palm Bay,FL,2020,5236.0,,8105.0,9874.0,,489.0,-2869.0,10363.0,7435.0,608459.0,-59.0,,
2915,Panama City,FL,2010,518.0,168852.0,401.0,168.0,168843.0,84.0,117.0,252.0,366.0,169209.0,-3.0,182394.0,
2916,Panama City,FL,2011,2112.0,,1609.0,-330.0,,213.0,503.0,-117.0,378.0,169587.0,-8.0,164064.5,
2917,Panama City,FL,2012,2286.0,,1577.0,1056.0,,460.0,709.0,1516.0,2231.0,171818.0,6.0,162015.0,
2918,Panama City,FL,2013,2280.0,,1761.0,2012.0,,317.0,519.0,2329.0,2886.0,174704.0,38.0,166452.5,
2919,Panama City,FL,2014,2246.0,,1844.0,2812.0,,442.0,402.0,3254.0,3731.0,178435.0,75.0,178740.5,
2920,Panama City,FL,2015,2398.0,,1962.0,2111.0,,676.0,436.0,2787.0,3243.0,181678.0,20.0,185352.5,
2921,Panama City,FL,2016,2327.0,,1872.0,1018.0,,616.0,455.0,1634.0,2087.0,183765.0,-2.0,194936.0,
